2022-05-20,UST-USD
Time,Price,UnixTime
05:06:53.510946Z,0.07608,1653023213.510946
05:07:15.288597Z,0.07593,1653023235.288597
05:07:37.484429Z,0.07593,1653023257.484429
05:07:58.443437Z,0.0764,1653023278.443437
05:08:08.459723Z,0.07629,1653023288.459723
05:08:13.052803Z,0.07593,1653023293.052803
05:08:26.853372Z,0.07624,1653023306.853372
05:08:40.494743Z,0.07591,1653023320.494743
05:08:59.613567Z,0.07624,1653023339.613567
05:09:36.399034Z,0.07592,1653023376.399034
05:10:37.408754Z,0.07591,1653023437.408754
05:10:45.675364Z,0.07629,1653023445.675364
05:11:22.427594Z,0.07591,1653023482.427594
05:11:41.791327Z,0.07591,1653023501.791327
05:12:05.386859Z,0.07618,1653023525.386859
05:12:08.481107Z,0.07627,1653023528.481107
05:13:11.464408Z,0.07627,1653023591.464408
05:13:20.594883Z,0.07596,1653023600.594883
05:13:51.397738Z,0.07624,1653023631.397738
05:14:32.259823Z,0.07624,1653023672.259823
05:14:44.463165Z,0.07614,1653023684.463165
05:14:51.360027Z,0.0763,1653023691.360027
05:14:57.631958Z,0.07633,1653023697.631958
05:15:05.247397Z,0.07644,1653023705.247397
05:15:09.160441Z,0.0764,1653023709.160441
05:15:22.347274Z,0.07644,1653023722.347274
05:15:33.760299Z,0.07636,1653023733.760299
05:15:39.201652Z,0.07639,1653023739.201652
05:15:40.789943Z,0.07644,1653023740.789943
05:15:48.387715Z,0.0762,1653023748.387715
05:16:03.100649Z,0.07644,1653023763.100649
05:16:25.098037Z,0.07623,1653023785.098037
05:16:40.507096Z,0.07625,1653023800.507096
05:16:53.239855Z,0.07625,1653023813.239855
05:17:02.453833Z,0.07594,1653023822.453833
05:17:37.385031Z,0.07644,1653023857.385031
05:18:04.504720Z,0.0764,1653023884.50472
05:18:33.422610Z,0.07594,1653023913.42261
05:18:46.653015Z,0.0764,1653023926.653015
05:18:52.482774Z,0.07594,1653023932.482774
05:19:30.399879Z,0.07639,1653023970.399879
05:19:48.681194Z,0.07639,1653023988.681194
05:20:01.967433Z,0.07631,1653024001.967433
05:20:12.447116Z,0.07628,1653024012.447116
05:20:45.841076Z,0.07628,1653024045.841076
05:20:55.277670Z,0.07597,1653024055.27767
05:21:06.331280Z,0.07638,1653024066.33128
05:21:39.678484Z,0.07638,1653024099.678484
05:21:48.114270Z,0.07638,1653024108.11427
05:22:45.583995Z,0.076,1653024165.583995
05:22:58.225362Z,0.076,1653024178.225362
05:23:23.607943Z,0.07625,1653024203.607943
05:23:41.938655Z,0.07625,1653024221.938655
05:23:55.517986Z,0.07625,1653024235.517986
05:23:58.894372Z,0.07596,1653024238.894372
05:25:00.980312Z,0.07601,1653024300.980312
05:25:29.881607Z,0.07623,1653024329.881607
05:27:08.620222Z,0.07601,1653024428.620222
05:28:07.875004Z,0.07601,1653024487.875004
05:28:15.716679Z,0.07621,1653024495.716679
05:28:31.451650Z,0.07621,1653024511.45165
05:28:50.626323Z,0.07601,1653024530.626323
05:28:51.402040Z,0.07601,1653024531.40204
05:28:59.939522Z,0.07601,1653024539.939522
05:29:04.828680Z,0.07595,1653024544.82868
05:29:16.177789Z,0.07595,1653024556.177789
05:29:23.969987Z,0.07595,1653024563.969987
05:30:06.773923Z,0.07622,1653024606.773923
05:31:01.330478Z,0.07623,1653024661.330478
05:31:14.487591Z,0.07623,1653024674.487591
05:31:21.289536Z,0.07624,1653024681.289536
05:31:27.350435Z,0.07624,1653024687.350435
05:32:09.364912Z,0.07624,1653024729.364912
05:33:42.993326Z,0.07596,1653024822.993326
05:33:48.989736Z,0.07596,1653024828.989736
05:33:52.571961Z,0.07623,1653024832.571961
05:35:08.441106Z,0.0761,1653024908.441106
05:35:25.022680Z,0.07595,1653024925.02268
05:35:32.174609Z,0.07595,1653024932.174609
05:35:43.172040Z,0.07595,1653024943.17204
05:35:46.563524Z,0.07595,1653024946.563524
05:36:02.930510Z,0.07619,1653024962.93051
05:36:27.814598Z,0.07623,1653024987.814598
05:36:49.959893Z,0.07623,1653025009.959893
05:37:00.076073Z,0.07623,1653025020.076073
05:38:00.148757Z,0.07623,1653025080.148757
05:38:24.655271Z,0.07623,1653025104.655271
05:39:09.650680Z,0.07595,1653025149.65068
05:39:20.699354Z,0.07606,1653025160.699354
05:40:30.966163Z,0.07595,1653025230.966163
05:40:38.951022Z,0.07592,1653025238.951022
05:40:43.617969Z,0.07593,1653025243.617969
05:40:48.850773Z,0.07591,1653025248.850773
05:40:51.722159Z,0.07591,1653025251.722159
05:41:18.918869Z,0.07591,1653025278.918869
05:41:39.280384Z,0.07591,1653025299.280384
05:41:51.565115Z,0.07591,1653025311.565115
05:41:57.089870Z,0.07593,1653025317.08987
05:42:16.779906Z,0.07591,1653025336.779906
05:42:23.561186Z,0.07605,1653025343.561186
05:42:32.572788Z,0.07591,1653025352.572788
05:42:56.614290Z,0.07591,1653025376.61429
05:43:46.751361Z,0.07591,1653025426.751361
05:43:49.189177Z,0.07599,1653025429.189177
05:44:11.663307Z,0.07591,1653025451.663307
05:44:17.083143Z,0.07597,1653025457.083143
05:44:22.222024Z,0.07591,1653025462.222024
05:45:18.648601Z,0.07595,1653025518.648601
05:45:41.025456Z,0.07595,1653025541.025456
05:45:49.712934Z,0.07595,1653025549.712934
05:46:03.438926Z,0.07606,1653025563.438926
05:46:13.825072Z,0.07606,1653025573.825072
05:46:28.627845Z,0.07606,1653025588.627845
05:46:35.298172Z,0.07606,1653025595.298172
05:46:55.571997Z,0.07606,1653025615.571997
05:47:34.985756Z,0.07601,1653025654.985756
05:47:38.366483Z,0.07601,1653025658.366483
05:47:49.259384Z,0.076,1653025669.259384
05:48:09.377258Z,0.07598,1653025689.377258
05:48:15.506882Z,0.07598,1653025695.506882
05:48:23.709500Z,0.07599,1653025703.7095
05:48:42.058953Z,0.07598,1653025722.058953
05:48:55.864904Z,0.076,1653025735.864904
05:49:06.396210Z,0.07598,1653025746.39621
05:49:16.096368Z,0.076,1653025756.096368
05:49:18.700668Z,0.076,1653025758.700668
05:49:46.299593Z,0.076,1653025786.299593
05:49:57.855276Z,0.07596,1653025797.855276
05:50:51.080222Z,0.076,1653025851.080222
05:50:58.020757Z,0.07599,1653025858.020757
05:51:01.701376Z,0.07595,1653025861.701376
05:51:08.618650Z,0.07599,1653025868.61865
05:51:11.337306Z,0.07599,1653025871.337306
05:51:19.165075Z,0.07595,1653025879.165075
05:51:23.785059Z,0.07591,1653025883.785059
05:51:33.806818Z,0.076,1653025893.806818
05:51:35.211382Z,0.076,1653025895.211382
05:51:43.058012Z,0.07591,1653025903.058012
05:51:48.051105Z,0.07591,1653025908.051105
05:52:04.132675Z,0.07591,1653025924.132675
05:52:14.606606Z,0.07606,1653025934.606606
05:52:37.264829Z,0.07606,1653025957.264829
05:53:24.518148Z,0.07591,1653026004.518148
05:53:37.161014Z,0.07591,1653026017.161014
05:53:50.810495Z,0.07606,1653026030.810495
05:53:59.117753Z,0.07591,1653026039.117753
05:54:38.257075Z,0.07606,1653026078.257075
05:54:49.923170Z,0.07606,1653026089.92317
05:55:02.157096Z,0.07591,1653026102.157096
05:55:12.909522Z,0.07606,1653026112.909522
05:55:29.820975Z,0.07591,1653026129.820975
05:55:49.983255Z,0.07606,1653026149.983255
05:55:58.857683Z,0.07591,1653026158.857683
05:56:03.187637Z,0.07606,1653026163.187637
05:57:05.033258Z,0.07606,1653026225.033258
05:57:58.280585Z,0.07606,1653026278.280585
05:59:10.219324Z,0.07591,1653026350.219324
06:00:01.179008Z,0.07591,1653026401.179008
06:00:51.774143Z,0.07606,1653026451.774143
06:01:08.496594Z,0.07591,1653026468.496594
06:01:43.450396Z,0.07605,1653026503.450396
06:01:44.010508Z,0.07606,1653026504.010508
06:02:11.702071Z,0.07606,1653026531.702071
06:02:15.737584Z,0.07591,1653026535.737584
06:02:43.272834Z,0.07591,1653026563.272834
06:02:47.861544Z,0.076,1653026567.861544
06:02:55.232799Z,0.076,1653026575.232799
06:03:02.559523Z,0.076,1653026582.559523
06:03:13.940117Z,0.076,1653026593.940117
06:03:20.976660Z,0.076,1653026600.97666
06:03:34.991017Z,0.07591,1653026614.991017
06:04:07.598380Z,0.076,1653026647.59838
06:04:48.529833Z,0.07599,1653026688.529833
06:04:55.466568Z,0.07591,1653026695.466568
06:05:17.719517Z,0.07591,1653026717.719517
06:05:24.213323Z,0.07591,1653026724.213323
06:05:37.527554Z,0.07591,1653026737.527554
06:06:08.529502Z,0.07599,1653026768.529502
06:06:14.718765Z,0.07591,1653026774.718765
06:06:49.890403Z,0.07591,1653026809.890403
06:07:05.247367Z,0.07591,1653026825.247367
06:07:28.045970Z,0.07591,1653026848.04597
06:08:07.811518Z,0.07591,1653026887.811518
06:08:13.673642Z,0.07599,1653026893.673642
06:08:25.925094Z,0.07599,1653026905.925094
06:09:15.933468Z,0.07599,1653026955.933468
06:09:36.972569Z,0.07591,1653026976.972569
06:09:45.226377Z,0.07591,1653026985.226377
06:10:04.226443Z,0.07599,1653027004.226443
06:10:29.662961Z,0.07591,1653027029.662961
06:10:40.221462Z,0.07591,1653027040.221462
06:11:03.037588Z,0.07591,1653027063.037588
06:11:12.695761Z,0.07591,1653027072.695761
06:11:21.847176Z,0.07591,1653027081.847176
06:11:26.414875Z,0.07591,1653027086.414875
06:11:34.462494Z,0.07591,1653027094.462494
06:11:48.870751Z,0.07591,1653027108.870751
06:12:05.698092Z,0.07591,1653027125.698092
06:12:23.943510Z,0.07591,1653027143.94351
06:13:14.072914Z,0.07591,1653027194.072914
06:13:27.599696Z,0.07585,1653027207.599696
06:14:26.898461Z,0.07597,1653027266.898461
06:15:00.079696Z,0.07599,1653027300.079696
06:15:35.070427Z,0.07585,1653027335.070427
06:16:35.427776Z,0.07539,1653027395.427776
06:18:43.946307Z,0.07539,1653027523.946307
06:18:48.488600Z,0.07539,1653027528.4886
06:19:45.415188Z,0.07539,1653027585.415188
06:19:56.762737Z,0.07597,1653027596.762737
06:20:00.037722Z,0.07597,1653027600.037722
06:20:14.392657Z,0.07536,1653027614.392657
06:20:37.638598Z,0.07599,1653027637.638598
06:21:24.511019Z,0.07537,1653027684.511019
06:21:45.195585Z,0.07536,1653027705.195585
06:21:53.259093Z,0.07598,1653027713.259093
06:22:17.147053Z,0.07532,1653027737.147053
06:22:26.218164Z,0.07598,1653027746.218164
06:22:30.582259Z,0.07598,1653027750.582259
06:22:44.894716Z,0.07598,1653027764.894716
06:23:47.520563Z,0.07533,1653027827.520563
06:23:55.382637Z,0.07533,1653027835.382637
06:24:38.535323Z,0.07532,1653027878.535323
06:24:55.490454Z,0.0753,1653027895.490454
06:25:55.108876Z,0.07537,1653027955.108876
06:26:30.458433Z,0.07549,1653027990.458433
06:26:38.791491Z,0.07527,1653027998.791491
06:29:18.915618Z,0.07599,1653028158.915618
06:29:42.375982Z,0.07528,1653028182.375982
06:31:11.772035Z,0.07556,1653028271.772035
06:31:25.797369Z,0.07549,1653028285.797369
06:31:30.256551Z,0.0753,1653028290.256551
06:31:58.813660Z,0.07561,1653028318.81366
06:32:09.198789Z,0.07549,1653028329.198789
06:32:16.372521Z,0.0753,1653028336.372521
06:32:21.278148Z,0.07529,1653028341.278148
06:33:07.680852Z,0.07525,1653028387.680852
06:33:39.427528Z,0.07526,1653028419.427528
06:34:11.994834Z,0.07526,1653028451.994834
06:34:20.753242Z,0.07526,1653028460.753242
06:34:39.186254Z,0.07526,1653028479.186254
06:34:47.996561Z,0.07525,1653028487.996561
06:34:55.015743Z,0.07562,1653028495.015743
06:35:00.153258Z,0.07525,1653028500.153258
06:35:15.269205Z,0.07562,1653028515.269205
06:35:26.622919Z,0.07562,1653028526.622919
06:35:48.432140Z,0.07526,1653028548.43214
06:36:31.693463Z,0.07567,1653028591.693463
06:36:33.994709Z,0.07526,1653028593.994709
06:36:58.079145Z,0.07526,1653028618.079145
06:37:10.866759Z,0.07569,1653028630.866759
06:37:40.306635Z,0.07565,1653028660.306635
06:38:17.148989Z,0.07525,1653028697.148989
06:38:22.458336Z,0.07565,1653028702.458336
06:38:44.576003Z,0.07525,1653028724.576003
06:38:46.428060Z,0.07525,1653028726.42806
06:38:50.854760Z,0.07559,1653028730.85476
06:40:07.992633Z,0.07525,1653028807.992633
06:40:13.790982Z,0.07547,1653028813.790982
06:40:28.897933Z,0.07564,1653028828.897933
06:41:02.597267Z,0.07526,1653028862.597267
06:41:09.456831Z,0.07526,1653028869.456831
06:41:18.795502Z,0.07527,1653028878.795502
06:41:32.201969Z,0.07526,1653028892.201969
06:43:00.684592Z,0.07526,1653028980.684592
06:43:51.574638Z,0.07554,1653029031.574638
06:44:49.208110Z,0.07525,1653029089.20811
06:44:53.109236Z,0.07552,1653029093.109236
06:44:58.812596Z,0.07525,1653029098.812596
06:45:02.760906Z,0.07525,1653029102.760906
06:45:18.718275Z,0.07562,1653029118.718275
06:45:39.154799Z,0.07525,1653029139.154799
06:46:12.929335Z,0.07525,1653029172.929335
06:46:47.828955Z,0.07525,1653029207.828955
06:48:04.339216Z,0.07525,1653029284.339216
06:48:37.954954Z,0.07534,1653029317.954954
06:49:18.999451Z,0.07545,1653029358.999451
06:49:35.591940Z,0.07525,1653029375.59194
06:49:39.607382Z,0.07525,1653029379.607382
06:50:08.354870Z,0.07532,1653029408.35487
06:50:43.309765Z,0.07525,1653029443.309765
06:50:46.601462Z,0.07525,1653029446.601462
06:50:52.342611Z,0.07531,1653029452.342611
06:51:08.910242Z,0.07525,1653029468.910242
06:51:10.489461Z,0.07525,1653029470.489461
06:51:21.823569Z,0.07525,1653029481.823569
06:51:26.578191Z,0.07531,1653029486.578191
06:51:54.943970Z,0.07525,1653029514.94397
06:51:59.923166Z,0.07525,1653029519.923166
06:53:14.550635Z,0.07525,1653029594.550635
06:53:18.642023Z,0.07525,1653029598.642023
06:53:26.450773Z,0.07525,1653029606.450773
06:53:58.894296Z,0.07525,1653029638.894296
06:54:26.297259Z,0.07525,1653029666.297259
06:54:26.833194Z,0.07525,1653029666.833194
06:54:46.785641Z,0.07525,1653029686.785641
06:54:47.328273Z,0.07525,1653029687.328273
06:55:01.462358Z,0.07525,1653029701.462358
06:55:24.303466Z,0.07525,1653029724.303466
06:56:00.608734Z,0.07534,1653029760.608734
06:56:23.041192Z,0.07535,1653029783.041192
06:56:23.408604Z,0.07535,1653029783.408604
06:56:51.271756Z,0.07562,1653029811.271756
06:57:12.810194Z,0.07525,1653029832.810194
06:57:26.329267Z,0.07562,1653029846.329267
06:58:19.396607Z,0.07562,1653029899.396607
06:58:39.087360Z,0.0756,1653029919.08736
06:59:40.240587Z,0.07558,1653029980.240587
07:00:25.753550Z,0.07549,1653030025.75355
07:00:55.319865Z,0.07525,1653030055.319865
07:02:04.330620Z,0.07525,1653030124.33062
07:02:18.825683Z,0.07558,1653030138.825683
07:02:29.083367Z,0.07525,1653030149.083367
07:03:56.402292Z,0.07525,1653030236.402292
07:05:18.380446Z,0.07526,1653030318.380446
07:05:51.269782Z,0.07559,1653030351.269782
07:07:08.643753Z,0.07525,1653030428.643753
07:07:26.688204Z,0.07525,1653030446.688204
07:07:47.509772Z,0.07525,1653030467.509772
07:08:04.788535Z,0.07508,1653030484.788535
07:08:27.243793Z,0.07507,1653030507.243793
07:08:36.817643Z,0.07509,1653030516.817643
07:08:53.672550Z,0.075,1653030533.67255
07:09:09.011635Z,0.075,1653030549.011635
07:09:23.044754Z,0.0751,1653030563.044754
07:09:26.754009Z,0.0751,1653030566.754009
07:09:39.248613Z,0.07511,1653030579.248613
07:10:23.968721Z,0.07553,1653030623.968721
07:10:34.273009Z,0.07521,1653030634.273009
07:10:40.363613Z,0.07521,1653030640.363613
07:10:56.508998Z,0.07521,1653030656.508998
07:11:23.615525Z,0.07553,1653030683.615525
07:11:45.272497Z,0.07553,1653030705.272497
07:12:12.519602Z,0.07553,1653030732.519602
07:12:46.428963Z,0.07565,1653030766.428963
07:12:50.050804Z,0.07565,1653030770.050804
07:13:53.451428Z,0.07522,1653030833.451428
07:14:41.136143Z,0.07565,1653030881.136143
07:16:21.460335Z,0.07565,1653030981.460335
07:16:26.207621Z,0.07554,1653030986.207621
07:16:42.613068Z,0.07554,1653031002.613068
07:17:29.596314Z,0.07585,1653031049.596314
07:17:35.024243Z,0.07585,1653031055.024243
07:17:55.107764Z,0.07553,1653031075.107764
07:17:57.273492Z,0.07546,1653031077.273492
07:18:22.967428Z,0.07559,1653031102.967428
07:18:59.951431Z,0.076,1653031139.951431
07:19:25.674710Z,0.07543,1653031165.67471
07:20:04.776664Z,0.07582,1653031204.776664
07:21:05.878194Z,0.07582,1653031265.878194
07:21:34.285412Z,0.0757,1653031294.285412
07:23:17.878574Z,0.07536,1653031397.878574
07:23:27.702719Z,0.07569,1653031407.702719
07:24:29.086408Z,0.07568,1653031469.086408
07:24:35.868051Z,0.07529,1653031475.868051
07:25:24.492920Z,0.07528,1653031524.49292
07:25:51.202071Z,0.07522,1653031551.202071
07:26:17.201256Z,0.07511,1653031577.201256
07:28:05.023837Z,0.07544,1653031685.023837
07:28:09.594158Z,0.07511,1653031689.594158
07:28:40.563691Z,0.07511,1653031720.563691
07:28:53.006905Z,0.0751,1653031733.006905
07:29:11.132207Z,0.07564,1653031751.132207
07:29:20.685487Z,0.075,1653031760.685487
07:30:01.956724Z,0.07545,1653031801.956724
07:30:06.273845Z,0.075,1653031806.273845
07:30:27.413100Z,0.075,1653031827.4131
07:30:35.217784Z,0.075,1653031835.217784
07:30:50.426914Z,0.075,1653031850.426914
07:31:05.572011Z,0.075,1653031865.572011
07:31:10.173380Z,0.075,1653031870.17338
07:31:22.207826Z,0.075,1653031882.207826
07:32:04.072940Z,0.075,1653031924.07294
07:32:53.112504Z,0.07535,1653031973.112504
07:33:37.634051Z,0.07541,1653032017.634051
07:34:03.834575Z,0.075,1653032043.834575
07:34:11.397603Z,0.07545,1653032051.397603
07:34:49.730526Z,0.07546,1653032089.730526
07:35:09.428562Z,0.07548,1653032109.428562
07:35:10.683972Z,0.07503,1653032110.683972
07:35:47.920863Z,0.07503,1653032147.920863
07:36:20.547516Z,0.07503,1653032180.547516
07:36:26.870463Z,0.07556,1653032186.870463
07:36:50.476785Z,0.07502,1653032210.476785
07:38:01.497568Z,0.07503,1653032281.497568
07:38:04.200737Z,0.07544,1653032284.200737
07:38:28.164168Z,0.07556,1653032308.164168
07:38:41.378753Z,0.07502,1653032321.378753
07:38:51.770147Z,0.07554,1653032331.770147
07:39:12.585516Z,0.07544,1653032352.585516
07:39:37.178737Z,0.07543,1653032377.178737
07:39:47.881097Z,0.07543,1653032387.881097
07:40:30.525982Z,0.07534,1653032430.525982
07:40:56.040671Z,0.07501,1653032456.040671
07:40:59.563430Z,0.07497,1653032459.56343
07:42:33.470286Z,0.07493,1653032553.470286
07:42:46.867806Z,0.0751,1653032566.867806
07:43:41.450374Z,0.07498,1653032621.450374
07:43:54.778087Z,0.07499,1653032634.778087
07:43:58.304944Z,0.07499,1653032638.304944
07:44:10.422859Z,0.07493,1653032650.422859
07:44:25.395025Z,0.07486,1653032665.395025
07:44:32.975312Z,0.07465,1653032672.975312
07:44:33.698834Z,0.07461,1653032673.698834
07:45:16.012003Z,0.07521,1653032716.012003
07:45:32.970809Z,0.0745,1653032732.970809
07:45:35.484387Z,0.0745,1653032735.484387
07:46:01.659084Z,0.07488,1653032761.659084
07:46:28.981069Z,0.0742,1653032788.981069
07:46:32.800352Z,0.07411,1653032792.800352
07:46:37.425911Z,0.07411,1653032797.425911
07:46:44.738850Z,0.07411,1653032804.73885
07:46:47.226658Z,0.07468,1653032807.226658
07:46:58.616318Z,0.07401,1653032818.616318
07:47:02.048661Z,0.07461,1653032822.048661
07:47:06.154813Z,0.07479,1653032826.154813
07:48:12.681603Z,0.07461,1653032892.681603
07:49:45.546327Z,0.07469,1653032985.546327
07:50:08.634727Z,0.07403,1653033008.634727
07:50:39.731337Z,0.07403,1653033039.731337
07:50:42.675147Z,0.07469,1653033042.675147
07:51:16.136878Z,0.074,1653033076.136878
07:52:07.992421Z,0.07461,1653033127.992421
07:52:10.421631Z,0.07468,1653033130.421631
07:52:53.476540Z,0.07465,1653033173.47654
07:53:12.827948Z,0.07402,1653033192.827948
07:54:02.816160Z,0.07402,1653033242.81616
07:54:14.023704Z,0.0746,1653033254.023704
07:55:25.722790Z,0.07404,1653033325.72279
07:57:06.377569Z,0.07411,1653033426.377569
07:57:11.213668Z,0.07407,1653033431.213668
07:58:15.076693Z,0.0744,1653033495.076693
07:58:23.859909Z,0.07408,1653033503.859909
07:59:23.723400Z,0.07408,1653033563.7234
07:59:26.552216Z,0.07408,1653033566.552216
07:59:37.658088Z,0.07408,1653033577.658088
07:59:49.800965Z,0.07408,1653033589.800965
08:00:14.228216Z,0.07438,1653033614.228216
08:00:24.108908Z,0.07407,1653033624.108908
08:00:32.073172Z,0.07402,1653033632.073172
08:01:12.465057Z,0.074,1653033672.465057
08:01:45.115032Z,0.074,1653033705.115032
08:03:07.262770Z,0.074,1653033787.26277
08:03:25.813455Z,0.074,1653033805.813455
08:04:19.689064Z,0.07478,1653033859.689064
08:04:51.169308Z,0.07425,1653033891.169308
08:04:54.284859Z,0.07425,1653033894.284859
08:05:06.430127Z,0.07455,1653033906.430127
08:05:45.130053Z,0.07469,1653033945.130053
08:06:12.762562Z,0.07438,1653033972.762562
08:07:12.345284Z,0.07423,1653034032.345284
08:07:18.028662Z,0.07435,1653034038.028662
08:07:29.268855Z,0.07501,1653034049.268855
08:08:10.998616Z,0.07481,1653034090.998616
08:08:21.240779Z,0.07431,1653034101.240779
08:09:17.361474Z,0.07431,1653034157.361474
08:10:01.471525Z,0.07431,1653034201.471525
08:10:26.977966Z,0.07431,1653034226.977966
08:10:37.925467Z,0.07431,1653034237.925467
08:11:01.096293Z,0.07475,1653034261.096293
08:11:33.905059Z,0.07431,1653034293.905059
08:11:49.770718Z,0.07431,1653034309.770718
08:12:04.793223Z,0.07432,1653034324.793223
08:12:16.020826Z,0.07432,1653034336.020826
08:12:50.948863Z,0.07431,1653034370.948863
08:12:57.117781Z,0.07407,1653034377.117781
08:13:00.777215Z,0.07422,1653034380.777215
08:14:30.584627Z,0.07422,1653034470.584627
08:14:47.138326Z,0.07422,1653034487.138326
08:15:59.908882Z,0.07422,1653034559.908882
08:16:21.251987Z,0.07419,1653034581.251987
08:16:26.097234Z,0.07419,1653034586.097234
08:17:06.486159Z,0.07414,1653034626.486159
08:17:41.513892Z,0.07412,1653034661.513892
08:18:14.504900Z,0.07404,1653034694.5049
08:18:38.585342Z,0.074,1653034718.585342
08:18:56.210007Z,0.07402,1653034736.210007
08:19:10.155629Z,0.07414,1653034750.155629
08:19:45.071761Z,0.0747,1653034785.071761
08:20:13.854537Z,0.07406,1653034813.854537
08:20:27.049497Z,0.07466,1653034827.049497
08:20:54.433047Z,0.0746,1653034854.433047
08:20:57.950903Z,0.07552,1653034857.950903
08:21:02.891672Z,0.07479,1653034862.891672
08:21:14.941838Z,0.0755,1653034874.941838
08:21:25.139804Z,0.07479,1653034885.139804
08:21:43.756749Z,0.07511,1653034903.756749
08:21:48.836755Z,0.07538,1653034908.836755
08:21:52.139751Z,0.07466,1653034912.139751
08:22:26.144030Z,0.07536,1653034946.14403
08:22:33.964390Z,0.07469,1653034953.96439
08:22:49.607199Z,0.07534,1653034969.607199
08:23:05.722226Z,0.07469,1653034985.722226
08:23:14.187591Z,0.07535,1653034994.187591
08:23:20.275951Z,0.07535,1653035000.275951
08:23:35.547252Z,0.07512,1653035015.547252
08:24:02.432260Z,0.07488,1653035042.43226
08:24:26.419406Z,0.07492,1653035066.419406
08:24:54.777531Z,0.07458,1653035094.777531
08:25:03.455838Z,0.07451,1653035103.455838
08:25:22.723190Z,0.075,1653035122.72319
08:26:04.267203Z,0.07451,1653035164.267203
08:26:40.461813Z,0.07451,1653035200.461813
08:26:44.833496Z,0.07499,1653035204.833496
08:26:49.786361Z,0.07445,1653035209.786361
08:28:20.779837Z,0.07445,1653035300.779837
08:28:32.547711Z,0.07447,1653035312.547711
08:28:45.662825Z,0.07447,1653035325.662825
08:29:17.791031Z,0.07498,1653035357.791031
08:29:50.039395Z,0.07498,1653035390.039395
08:30:03.758190Z,0.07498,1653035403.75819
08:30:17.574051Z,0.07498,1653035417.574051
08:30:28.949942Z,0.07462,1653035428.949942
08:30:32.107542Z,0.07497,1653035432.107542
08:30:44.524506Z,0.07458,1653035444.524506
08:31:11.442318Z,0.07495,1653035471.442318
08:31:17.351704Z,0.07443,1653035477.351704
08:31:31.353655Z,0.07493,1653035491.353655
08:31:34.886713Z,0.07443,1653035494.886713
08:31:42.915746Z,0.07492,1653035502.915746
08:33:01.481883Z,0.07441,1653035581.481883
08:34:04.064526Z,0.0744,1653035644.064526
08:34:06.584140Z,0.0743,1653035646.58414
08:34:19.072204Z,0.07424,1653035659.072204
08:34:24.926766Z,0.07471,1653035664.926766
08:34:35.165312Z,0.07469,1653035675.165312
08:35:19.392442Z,0.07469,1653035719.392442
08:35:42.389176Z,0.07436,1653035742.389176
08:36:36.122748Z,0.07426,1653035796.122748
08:36:45.208160Z,0.07468,1653035805.20816
08:36:51.227579Z,0.07431,1653035811.227579
08:36:56.175959Z,0.07468,1653035816.175959
08:37:10.117305Z,0.07468,1653035830.117305
08:37:24.365617Z,0.07468,1653035844.365617
08:37:35.490300Z,0.07468,1653035855.4903
08:37:38.726011Z,0.07468,1653035858.726011
08:37:43.123875Z,0.07468,1653035863.123875
08:38:29.022546Z,0.0747,1653035909.022546
08:38:47.089310Z,0.07422,1653035927.08931
08:39:11.673028Z,0.07423,1653035951.673028
08:39:36.428520Z,0.07442,1653035976.42852
08:39:39.350125Z,0.07487,1653035979.350125
08:39:44.682287Z,0.07428,1653035984.682287
08:39:51.187865Z,0.07414,1653035991.187865
08:40:04.743178Z,0.07409,1653036004.743178
08:40:14.935580Z,0.07428,1653036014.93558
08:40:29.709932Z,0.07474,1653036029.709932
08:40:36.448142Z,0.07472,1653036036.448142
08:40:49.482750Z,0.07472,1653036049.48275
08:42:33.114396Z,0.07406,1653036153.114396
08:43:41.794800Z,0.07466,1653036221.7948
08:43:48.944679Z,0.07468,1653036228.944679
08:44:01.199360Z,0.07465,1653036241.19936
08:44:28.603711Z,0.07421,1653036268.603711
08:45:00.286023Z,0.07421,1653036300.286023
08:45:15.231851Z,0.07465,1653036315.231851
08:45:20.183015Z,0.07465,1653036320.183015
08:45:34.595578Z,0.07465,1653036334.595578
08:45:51.041260Z,0.07465,1653036351.04126
08:46:08.359937Z,0.07468,1653036368.359937
08:47:40.440519Z,0.07468,1653036460.440519
08:47:50.061507Z,0.07468,1653036470.061507
08:48:36.472535Z,0.07457,1653036516.472535
08:48:44.217052Z,0.07445,1653036524.217052
08:48:45.882755Z,0.07456,1653036525.882755
08:48:50.543702Z,0.07487,1653036530.543702
08:49:09.219880Z,0.07426,1653036549.21988
08:49:23.770715Z,0.07426,1653036563.770715
08:49:30.215570Z,0.07486,1653036570.21557
08:49:47.459248Z,0.07486,1653036587.459248
08:50:17.606011Z,0.07426,1653036617.606011
08:51:05.826016Z,0.07486,1653036665.826016
08:51:16.853636Z,0.07407,1653036676.853636
08:51:17.119324Z,0.07405,1653036677.119324
08:51:25.483799Z,0.07377,1653036685.483799
08:51:34.631309Z,0.07382,1653036694.631309
08:51:50.802700Z,0.07341,1653036710.8027
08:51:54.450842Z,0.0736,1653036714.450842
08:52:17.922078Z,0.07337,1653036737.922078
08:52:30.856414Z,0.07336,1653036750.856414
08:52:40.224625Z,0.07336,1653036760.224625
08:52:45.289495Z,0.07335,1653036765.289495
08:52:49.445538Z,0.07326,1653036769.445538
08:53:02.803902Z,0.07322,1653036782.803902
