2022-05-21,BTC-USD
Time,Price,UnixTime
03:37:07.930606Z,29110.72,1653104227.930606
03:37:11.187104Z,29111.24,1653104231.187104
03:37:17.669070Z,29132.4,1653104237.66907
03:37:21.982120Z,29133.91,1653104241.98212
03:37:27.106792Z,29135.56,1653104247.106792
03:37:31.516165Z,29132.73,1653104251.516165
03:37:36.977264Z,29131.98,1653104256.977264
03:37:42.103874Z,29132.15,1653104262.103874
03:37:46.725119Z,29132.15,1653104266.725119
03:37:53.152969Z,29132.14,1653104273.152969
03:37:56.823438Z,29123.27,1653104276.823438
03:38:02.473860Z,29121.48,1653104282.47386
03:38:06.496595Z,29121.48,1653104286.496595
03:38:12.665298Z,29106.79,1653104292.665298
03:38:16.260041Z,29122.01,1653104296.260041
03:38:21.833655Z,29119.61,1653104301.833655
03:38:27.841326Z,29124.73,1653104307.841326
03:38:31.416782Z,29125.54,1653104311.416782
03:38:38.893146Z,29125.72,1653104318.893146
03:38:42.791518Z,29114.59,1653104322.791518
03:38:48.233850Z,29116.12,1653104328.23385
03:38:52.841221Z,29124.75,1653104332.841221
03:38:58.497883Z,29121.87,1653104338.497883
03:39:01.489499Z,29120.2,1653104341.489499
03:39:08.519054Z,29115.77,1653104348.519054
03:39:12.282622Z,29117.68,1653104352.282622
03:39:17.290679Z,29110.47,1653104357.290679
03:39:23.004694Z,29109.18,1653104363.004694
03:39:28.698982Z,29113.86,1653104368.698982
03:39:32.201130Z,29113.78,1653104372.20113
03:39:38.375704Z,29113.63,1653104378.375704
03:39:42.888286Z,29115.89,1653104382.888286
03:39:48.091710Z,29116.11,1653104388.09171
03:39:53.616999Z,29120.27,1653104393.616999
03:39:57.309144Z,29123.79,1653104397.309144
03:40:03.503027Z,29125.14,1653104403.503027
03:40:07.545486Z,29129.67,1653104407.545486
03:40:13.871369Z,29132.26,1653104413.871369
03:40:17.902293Z,29127.49,1653104417.902293
03:40:23.771493Z,29123.82,1653104423.771493
03:40:28.103926Z,29125.78,1653104428.103926
03:40:34.384047Z,29125.77,1653104434.384047
03:40:37.812381Z,29131.38,1653104437.812381
03:40:43.419348Z,29134.58,1653104443.419348
03:40:48.606465Z,29127.73,1653104448.606465
03:40:53.806801Z,29132.23,1653104453.806801
03:40:56.977599Z,29134.57,1653104456.977599
03:41:04.148116Z,29134.56,1653104464.148116
03:41:07.258655Z,29137.19,1653104467.258655
03:41:12.075102Z,29132.9,1653104472.075102
03:41:18.618281Z,29138.68,1653104478.618281
03:41:21.768244Z,29138.93,1653104481.768244
03:41:29.837030Z,29138.44,1653104489.83703
03:41:33.714587Z,29139.07,1653104493.714587
03:41:39.359732Z,29138.3,1653104499.359732
03:41:43.408073Z,29140.49,1653104503.408073
03:41:49.059902Z,29144.96,1653104509.059902
03:41:53.613639Z,29147.49,1653104513.613639
03:41:59.849795Z,29143.51,1653104519.849795
03:42:03.744687Z,29135.25,1653104523.744687
03:42:08.846718Z,29132.76,1653104528.846718
03:42:13.778913Z,29139.58,1653104533.778913
03:42:19.806254Z,29142.54,1653104539.806254
03:42:24.133126Z,29145.54,1653104544.133126
03:42:28.830905Z,29143.38,1653104548.830905
03:42:34.330654Z,29145.6,1653104554.330654
03:42:39.286858Z,29143.36,1653104559.286858
03:42:43.893355Z,29143.37,1653104563.893355
03:42:50.070757Z,29143.36,1653104570.070757
03:42:53.722192Z,29144.29,1653104573.722192
03:42:59.740653Z,29144.29,1653104579.740653
03:43:03.835767Z,29142.59,1653104583.835767
03:43:09.576616Z,29149.61,1653104589.576616
03:43:14.149754Z,29154.62,1653104594.149754
03:43:19.879271Z,29156.69,1653104599.879271
03:43:23.832738Z,29161.6,1653104603.832738
03:43:29.679248Z,29161,1653104609.679248
03:43:33.433480Z,29151.22,1653104613.43348
03:43:39.765902Z,29151.53,1653104619.765902
03:43:45.770347Z,29151.15,1653104625.770347
03:43:49.590139Z,29143.43,1653104629.590139
03:43:55.205252Z,29144.9,1653104635.205252
03:44:01.048290Z,29151.63,1653104641.04829
03:44:04.410689Z,29149.27,1653104644.410689
03:44:10.401065Z,29149.78,1653104650.401065
03:44:14.534149Z,29149.1,1653104654.534149
03:44:20.048712Z,29150.68,1653104660.048712
03:44:24.250815Z,29150.63,1653104664.250815
03:44:31.081922Z,29151.8,1653104671.081922
03:44:34.300698Z,29156.2,1653104674.300698
03:44:41.332753Z,29162.58,1653104681.332753
03:44:44.603250Z,29158.68,1653104684.60325
03:44:49.632718Z,29161.26,1653104689.632718
03:44:55.431667Z,29164.02,1653104695.431667
03:44:56.736906Z,29166.95,1653104696.736906
03:45:06.114279Z,29165.54,1653104706.114279
03:45:09.058949Z,29164,1653104709.058949
03:45:14.399650Z,29148.47,1653104714.39965
03:45:19.496155Z,29154.54,1653104719.496155
03:45:26.049289Z,29152.78,1653104726.049289
03:45:29.997556Z,29156.31,1653104729.997556
03:45:35.651963Z,29161.6,1653104735.651963
03:45:40.845880Z,29166.27,1653104740.84588
03:45:44.073635Z,29162.51,1653104744.073635
03:45:50.297105Z,29162.51,1653104750.297105
03:45:56.546814Z,29154.99,1653104756.546814
03:46:00.778557Z,29161.78,1653104760.778557
03:46:05.699936Z,29160.83,1653104765.699936
03:46:11.805222Z,29163.49,1653104771.805222
03:46:15.443877Z,29160.97,1653104775.443877
03:46:20.272431Z,29160.97,1653104780.272431
03:46:24.307299Z,29160.42,1653104784.307299
03:46:29.535542Z,29163.4,1653104789.535542
03:46:35.992937Z,29162.65,1653104795.992937
03:46:42.246623Z,29164.75,1653104802.246623
03:46:46.078896Z,29162.56,1653104806.078896
03:46:52.076322Z,29158.62,1653104812.076322
03:46:55.055843Z,29158.25,1653104815.055843
03:47:01.808993Z,29158.63,1653104821.808993
03:47:06.072683Z,29158.98,1653104826.072683
03:47:10.938192Z,29157.48,1653104830.938192
03:47:15.695183Z,29165.75,1653104835.695183
03:47:22.254434Z,29170.85,1653104842.254434
03:47:32.205842Z,29173.53,1653104852.205842
03:47:35.513240Z,29175.31,1653104855.51324
03:47:41.914269Z,29173.54,1653104861.914269
03:47:46.022006Z,29173.53,1653104866.022006
03:47:51.990821Z,29171.86,1653104871.990821
03:47:55.733926Z,29174.23,1653104875.733926
03:48:01.600557Z,29175.7,1653104881.600557
03:48:06.384261Z,29175.42,1653104886.384261
03:48:11.938896Z,29175.2,1653104891.938896
03:48:16.945233Z,29175.69,1653104896.945233
03:48:21.559335Z,29174.6,1653104901.559335
03:48:27.342427Z,29174.79,1653104907.342427
03:48:31.492909Z,29175.95,1653104911.492909
03:48:37.923499Z,29176.27,1653104917.923499
03:48:42.048347Z,29171.84,1653104922.048347
03:48:48.056578Z,29165.81,1653104928.056578
03:48:51.501241Z,29164.61,1653104931.501241
03:48:57.804285Z,29163.9,1653104937.804285
03:49:01.878682Z,29163.9,1653104941.878682
03:49:07.705696Z,29158.99,1653104947.705696
03:49:12.269784Z,29158.26,1653104952.269784
03:49:17.902605Z,29158.39,1653104957.902605
03:49:22.655474Z,29159.31,1653104962.655474
03:49:26.252050Z,29156.59,1653104966.25205
03:49:30.950371Z,29158.85,1653104970.950371
03:49:35.871442Z,29157.83,1653104975.871442
03:49:42.866792Z,29156.97,1653104982.866792
03:49:46.945751Z,29156.62,1653104986.945751
03:49:52.028486Z,29163.5,1653104992.028486
03:49:57.344373Z,29163.77,1653104997.344373
03:50:02.576203Z,29160.6,1653105002.576203
03:50:06.680702Z,29160.61,1653105006.680702
03:50:11.388586Z,29160.61,1653105011.388586
03:50:15.417665Z,29160.6,1653105015.417665
03:50:23.583609Z,29154,1653105023.583609
03:50:28.605736Z,29155.43,1653105028.605736
03:50:33.189977Z,29156,1653105033.189977
03:50:36.534781Z,29156.9,1653105036.534781
03:50:43.716616Z,29155.87,1653105043.716616
03:50:47.711031Z,29159.1,1653105047.711031
03:50:53.158414Z,29165.64,1653105053.158414
03:50:57.320936Z,29171.26,1653105057.320936
03:51:03.744412Z,29192.76,1653105063.744412
03:51:08.276019Z,29199.85,1653105068.276019
03:51:13.308771Z,29194.42,1653105073.308771
03:51:17.867837Z,29194.41,1653105077.867837
03:51:23.026555Z,29194.42,1653105083.026555
03:51:27.702018Z,29188.65,1653105087.702018
03:51:33.588073Z,29196.12,1653105093.588073
03:51:37.718265Z,29197.63,1653105097.718265
03:51:43.867272Z,29205.87,1653105103.867272
03:51:47.741958Z,29195.16,1653105107.741958
03:51:52.892436Z,29198.1,1653105112.892436
03:51:57.710999Z,29206.64,1653105117.710999
03:52:02.568604Z,29198.24,1653105122.568604
03:52:08.955521Z,29201.08,1653105128.955521
03:52:11.292664Z,29201.09,1653105131.292664
03:52:16.623772Z,29201.32,1653105136.623772
03:52:22.278842Z,29202.19,1653105142.278842
03:52:28.779679Z,29208.44,1653105148.779679
03:52:32.772736Z,29210.72,1653105152.772736
03:52:38.143895Z,29219.99,1653105158.143895
03:52:42.313919Z,29219.93,1653105162.313919
03:52:48.759861Z,29220.05,1653105168.759861
03:52:53.287272Z,29219.95,1653105173.287272
03:52:59.468442Z,29221.45,1653105179.468442
03:53:03.853841Z,29221.31,1653105183.853841
03:53:09.527616Z,29216.46,1653105189.527616
03:53:13.912319Z,29221.32,1653105193.912319
03:53:19.986121Z,29222.31,1653105199.986121
03:53:23.599040Z,29221.1,1653105203.59904
03:53:29.829625Z,29215.81,1653105209.829625
03:53:33.379516Z,29212.25,1653105213.379516
03:53:39.154358Z,29215.8,1653105219.154358
03:53:43.463337Z,29217.89,1653105223.463337
03:53:49.748254Z,29218.76,1653105229.748254
03:53:53.895975Z,29222.23,1653105233.895975
03:53:59.091215Z,29227.44,1653105239.091215
03:54:02.989205Z,29225.93,1653105242.989205
03:54:09.996755Z,29216.08,1653105249.996755
03:54:13.851456Z,29220,1653105253.851456
03:54:19.352373Z,29221.9,1653105259.352373
03:54:22.923990Z,29221.15,1653105262.92399
03:54:30.221716Z,29222.04,1653105270.221716
03:54:33.740987Z,29223.81,1653105273.740987
03:54:39.690686Z,29220.69,1653105279.690686
03:54:43.769004Z,29221.05,1653105283.769004
03:54:49.267098Z,29212.24,1653105289.267098
03:54:54.130363Z,29209.53,1653105294.130363
03:54:59.689840Z,29211.07,1653105299.68984
03:55:03.635917Z,29210.86,1653105303.635917
03:55:09.417433Z,29222.77,1653105309.417433
03:55:13.637497Z,29222.1,1653105313.637497
03:55:18.672389Z,29219.84,1653105318.672389
03:55:23.208459Z,29219.66,1653105323.208459
03:55:29.055986Z,29216.82,1653105329.055986
03:55:35.386017Z,29216.82,1653105335.386017
03:55:39.060859Z,29216.82,1653105339.060859
03:55:45.683788Z,29221.55,1653105345.683788
03:55:50.060639Z,29221.84,1653105350.060639
03:55:56.020554Z,29221.84,1653105356.020554
03:55:59.611536Z,29219.26,1653105359.611536
03:56:05.551582Z,29231.01,1653105365.551582
03:56:08.838145Z,29221,1653105368.838145
03:56:15.154857Z,29222.66,1653105375.154857
03:56:19.104621Z,29223.34,1653105379.104621
03:56:24.921042Z,29225.03,1653105384.921042
03:56:29.637665Z,29228.32,1653105389.637665
03:56:35.226371Z,29227.34,1653105395.226371
03:56:39.772072Z,29230.15,1653105399.772072
03:56:45.481359Z,29226.02,1653105405.481359
03:56:49.557937Z,29223.96,1653105409.557937
03:56:55.435904Z,29223.14,1653105415.435904
03:56:59.711803Z,29223.13,1653105419.711803
03:57:05.990477Z,29223.14,1653105425.990477
03:57:06.528671Z,29223.13,1653105426.528671
03:57:15.755180Z,29224.69,1653105435.75518
03:57:18.771698Z,29229.54,1653105438.771698
03:57:25.103216Z,29233.23,1653105445.103216
03:57:30.732857Z,29234.34,1653105450.732857
03:57:35.237811Z,29235.52,1653105455.237811
03:57:40.602998Z,29235.17,1653105460.602998
03:57:45.578378Z,29238.11,1653105465.578378
03:57:50.783251Z,29223.87,1653105470.783251
03:57:56.885232Z,29228.78,1653105476.885232
03:58:00.251944Z,29228.91,1653105480.251944
03:58:06.828640Z,29225.74,1653105486.82864
03:58:10.550081Z,29225.73,1653105490.550081
03:58:16.631002Z,29225.73,1653105496.631002
03:58:20.624366Z,29223.71,1653105500.624366
03:58:26.682542Z,29238.03,1653105506.682542
03:58:30.462891Z,29227.33,1653105510.462891
03:58:36.497434Z,29237.83,1653105516.497434
03:58:40.795603Z,29244.34,1653105520.795603
03:58:45.311471Z,29244.34,1653105525.311471
03:58:50.918544Z,29243.66,1653105530.918544
03:58:55.677933Z,29239.38,1653105535.677933
03:59:00.822780Z,29238.64,1653105540.82278
03:59:05.993962Z,29244.02,1653105545.993962
03:59:11.550461Z,29234.45,1653105551.550461
03:59:15.870234Z,29229.84,1653105555.870234
03:59:21.356447Z,29229.84,1653105561.356447
03:59:25.847036Z,29224.98,1653105565.847036
03:59:31.474018Z,29224.74,1653105571.474018
03:59:36.035831Z,29217.26,1653105576.035831
03:59:41.815746Z,29212.23,1653105581.815746
03:59:45.879527Z,29219.89,1653105585.879527
03:59:51.744124Z,29219.97,1653105591.744124
03:59:55.067754Z,29219.97,1653105595.067754
04:00:02.212466Z,29222.36,1653105602.212466
04:00:05.477205Z,29224.74,1653105605.477205
04:00:11.893862Z,29230.96,1653105611.893862
04:00:17.517982Z,29238.47,1653105617.517982
04:00:22.418462Z,29242.17,1653105622.418462
04:00:27.778865Z,29230.94,1653105627.778865
04:00:31.204356Z,29224.74,1653105631.204356
04:00:35.856166Z,29223.87,1653105635.856166
04:00:41.904930Z,29221.86,1653105641.90493
04:00:47.870978Z,29224.88,1653105647.870978
04:00:51.091406Z,29223.32,1653105651.091406
04:00:57.602896Z,29228.25,1653105657.602896
04:01:00.895117Z,29221.85,1653105660.895117
04:01:08.085380Z,29221.85,1653105668.08538
04:01:11.855024Z,29226.54,1653105671.855024
04:01:17.297854Z,29228.49,1653105677.297854
04:01:21.490912Z,29223.27,1653105681.490912
04:01:28.187187Z,29227.04,1653105688.187187
04:01:31.246684Z,29223.41,1653105691.246684
04:01:38.019875Z,29227.71,1653105698.019875
04:01:42.127984Z,29226.12,1653105702.127984
04:01:48.405507Z,29227.04,1653105708.405507
04:01:52.132874Z,29227.04,1653105712.132874
04:01:58.266761Z,29227.04,1653105718.266761
04:02:01.734714Z,29227.65,1653105721.734714
04:02:08.182544Z,29224.4,1653105728.182544
04:02:11.288550Z,29213.85,1653105731.28855
04:02:18.607467Z,29215.87,1653105738.607467
04:02:22.123224Z,29215.87,1653105742.123224
04:02:26.423699Z,29214.3,1653105746.423699
04:02:33.368038Z,29217.69,1653105753.368038
04:02:36.612262Z,29216.32,1653105756.612262
04:02:43.669250Z,29216.32,1653105763.66925
04:02:47.892447Z,29215.47,1653105767.892447
04:02:52.681299Z,29214.08,1653105772.681299
04:02:57.759184Z,29215.74,1653105777.759184
04:03:03.877782Z,29217.38,1653105783.877782
04:03:08.031386Z,29217.96,1653105788.031386
04:03:14.043124Z,29225.99,1653105794.043124
04:03:17.735287Z,29226.13,1653105797.735287
04:03:23.232345Z,29224.16,1653105803.232345
04:03:27.770649Z,29224.33,1653105807.770649
04:03:33.723889Z,29223.55,1653105813.723889
04:03:37.952551Z,29229.07,1653105817.952551
04:03:43.774296Z,29222.29,1653105823.774296
04:03:47.437997Z,29219.85,1653105827.437997
04:03:53.160293Z,29218.89,1653105833.160293
04:03:59.167006Z,29219.93,1653105839.167006
04:04:02.215167Z,29221.23,1653105842.215167
04:04:09.343664Z,29221.24,1653105849.343664
04:04:12.810718Z,29221.24,1653105852.810718
04:04:19.137351Z,29221.24,1653105859.137351
04:04:22.737907Z,29221.2,1653105862.737907
04:04:29.335937Z,29221.23,1653105869.335937
04:04:31.266787Z,29221.01,1653105871.266787
04:04:39.708143Z,29217.98,1653105879.708143
04:04:42.795545Z,29217.97,1653105882.795545
04:04:47.517540Z,29217.97,1653105887.51754
04:04:53.554651Z,29210.92,1653105893.554651
04:04:58.980206Z,29210.42,1653105898.980206
04:05:04.213359Z,29202.81,1653105904.213359
04:05:09.378777Z,29209.75,1653105909.378777
04:05:14.522788Z,29210.39,1653105914.522788
04:05:18.770999Z,29211.62,1653105918.770999
04:05:24.844248Z,29214.04,1653105924.844248
04:05:27.464846Z,29212.45,1653105927.464846
04:05:34.742480Z,29206.88,1653105934.74248
04:05:38.525918Z,29207.27,1653105938.525918
04:05:44.264416Z,29208.89,1653105944.264416
04:05:48.125942Z,29207.92,1653105948.125942
04:05:54.776432Z,29207.3,1653105954.776432
04:05:58.828433Z,29206.45,1653105958.828433
04:06:04.874987Z,29207.45,1653105964.874987
04:06:08.403069Z,29208.25,1653105968.403069
04:06:12.700622Z,29207.71,1653105972.700622
04:06:18.564151Z,29212.87,1653105978.564151
04:06:25.106103Z,29195.72,1653105985.106103
04:06:28.836427Z,29197.24,1653105988.836427
04:06:34.801449Z,29197.67,1653105994.801449
04:06:38.548092Z,29197.33,1653105998.548092
04:06:42.454288Z,29198.09,1653106002.454288
04:06:48.923362Z,29195.99,1653106008.923362
04:06:54.726879Z,29198.54,1653106014.726879
04:06:58.808031Z,29198.75,1653106018.808031
04:07:04.538425Z,29200.35,1653106024.538425
04:07:08.792829Z,29200.61,1653106028.792829
04:07:14.797648Z,29202.53,1653106034.797648
04:07:20.361914Z,29200.34,1653106040.361914
04:07:25.303466Z,29200.33,1653106045.303466
04:07:29.484917Z,29200.34,1653106049.484917
04:07:33.360449Z,29200.34,1653106053.360449
04:07:39.245113Z,29200.34,1653106059.245113
04:07:45.820857Z,29199.27,1653106065.820857
04:07:50.036205Z,29198.76,1653106070.036205
04:07:54.090290Z,29198.76,1653106074.09029
04:07:59.083714Z,29198.76,1653106079.083714
04:08:03.989853Z,29198.76,1653106083.989853
04:08:09.829672Z,29202.33,1653106089.829672
04:08:14.875899Z,29200.83,1653106094.875899
04:08:19.341070Z,29201.45,1653106099.34107
04:08:25.314038Z,29195.64,1653106105.314038
04:08:29.248230Z,29197.15,1653106109.24823
04:08:34.646418Z,29198.19,1653106114.646418
04:08:38.825391Z,29198.53,1653106118.825391
04:08:45.153632Z,29197.7,1653106125.153632
04:08:49.805143Z,29197.7,1653106129.805143
04:08:55.123823Z,29195.64,1653106135.123823
04:08:59.546536Z,29196.66,1653106139.546536
04:09:05.244593Z,29202.48,1653106145.244593
04:09:08.958831Z,29201.49,1653106148.958831
04:09:14.635326Z,29200.07,1653106154.635326
04:09:19.707023Z,29201.06,1653106159.707023
04:09:24.876775Z,29217.77,1653106164.876775
04:09:30.189834Z,29219.84,1653106170.189834
04:09:34.103259Z,29218.83,1653106174.103259
04:09:40.788603Z,29232.57,1653106180.788603
04:09:44.428769Z,29230.66,1653106184.428769
04:09:49.930309Z,29228.49,1653106189.930309
04:09:56.125360Z,29227.93,1653106196.12536
04:10:00.970997Z,29226.02,1653106200.970997
04:10:06.018677Z,29226.02,1653106206.018677
04:10:12.045561Z,29214.85,1653106212.045561
04:10:15.814150Z,29214.7,1653106215.81415
04:10:21.500073Z,29214.26,1653106221.500073
04:10:26.172439Z,29212.1,1653106226.172439
04:10:31.031382Z,29214.25,1653106231.031382
04:10:35.988150Z,29211.22,1653106235.98815
04:10:40.443362Z,29210.44,1653106240.443362
04:10:45.125802Z,29210.44,1653106245.125802
04:10:50.790021Z,29218,1653106250.790021
04:10:53.919677Z,29218,1653106253.919677
04:11:02.190576Z,29226.65,1653106262.190576
04:11:06.128547Z,29225.99,1653106266.128547
04:11:11.585970Z,29231.19,1653106271.58597
04:11:15.883530Z,29223.48,1653106275.88353
04:11:21.795305Z,29227.96,1653106281.795305
04:11:25.847352Z,29224.48,1653106285.847352
04:11:30.957562Z,29224.73,1653106290.957562
04:11:36.081708Z,29224.49,1653106296.081708
04:11:41.439877Z,29225.96,1653106301.439877
04:11:45.922106Z,29226.75,1653106305.922106
04:11:51.594952Z,29223.19,1653106311.594952
04:11:55.912099Z,29223.94,1653106315.912099
04:12:02.446137Z,29220.62,1653106322.446137
04:12:05.111427Z,29220,1653106325.111427
04:12:11.935955Z,29223.82,1653106331.935955
04:12:15.865916Z,29218.6,1653106335.865916
04:12:21.910924Z,29213.87,1653106341.910924
04:12:27.596747Z,29214.78,1653106347.596747
04:12:31.709158Z,29214.78,1653106351.709158
04:12:36.814392Z,29214.78,1653106356.814392
04:12:40.527957Z,29213.64,1653106360.527957
04:12:46.869667Z,29214.77,1653106366.869667
04:12:51.883638Z,29215.03,1653106371.883638
04:12:56.963863Z,29211.11,1653106376.963863
04:13:02.057669Z,29225.06,1653106382.057669
04:13:05.951109Z,29220.41,1653106385.951109
04:13:11.496477Z,29223.37,1653106391.496477
04:13:17.508102Z,29220.62,1653106397.508102
04:13:22.452523Z,29222.13,1653106402.452523
04:13:25.711785Z,29225.07,1653106405.711785
04:13:31.066660Z,29225.07,1653106411.06666
04:13:36.851733Z,29225,1653106416.851733
04:13:43.189560Z,29226.46,1653106423.18956
04:13:47.643433Z,29228.76,1653106427.643433
04:13:51.958972Z,29236.98,1653106431.958972
04:13:55.397926Z,29235.51,1653106435.397926
04:14:03.014327Z,29235.51,1653106443.014327
04:14:06.190028Z,29234.7,1653106446.190028
04:14:10.924253Z,29233.37,1653106450.924253
04:14:16.143346Z,29229.95,1653106456.143346
04:14:21.949686Z,29235.51,1653106461.949686
04:14:27.765796Z,29234.57,1653106467.765796
04:14:31.417295Z,29234.61,1653106471.417295
04:14:36.983426Z,29229.66,1653106476.983426
04:14:42.324667Z,29226.76,1653106482.324667
04:14:46.562103Z,29229.56,1653106486.562103
04:14:53.630095Z,29229.93,1653106493.630095
04:14:57.810392Z,29229.09,1653106497.810392
04:15:02.890863Z,29229.55,1653106502.890863
04:15:08.779306Z,29230.74,1653106508.779306
04:15:12.309753Z,29220.61,1653106512.309753
04:15:18.787154Z,29214.83,1653106518.787154
04:15:20.129468Z,29213.52,1653106520.129468
04:15:28.286396Z,29208.98,1653106528.286396
04:15:32.827384Z,29213.53,1653106532.827384
04:15:37.619015Z,29210.99,1653106537.619015
04:15:42.983729Z,29206.87,1653106542.983729
04:15:48.750934Z,29205.88,1653106548.750934
04:15:53.090408Z,29206.63,1653106553.090408
04:15:58.923201Z,29206.53,1653106558.923201
04:16:01.981511Z,29205.41,1653106561.981511
04:16:06.411816Z,29200.11,1653106566.411816
04:16:12.801732Z,29195.32,1653106572.801732
04:16:15.898308Z,29193.04,1653106575.898308
04:16:22.546815Z,29193.04,1653106582.546815
04:16:28.999622Z,29191.36,1653106588.999622
04:16:33.008572Z,29187.61,1653106593.008572
04:16:37.922174Z,29188.52,1653106597.922174
04:16:42.995121Z,29180.8,1653106602.995121
04:16:46.663968Z,29180.83,1653106606.663968
04:16:51.972456Z,29183.67,1653106611.972456
04:16:57.261782Z,29182.32,1653106617.261782
04:17:03.692336Z,29190.4,1653106623.692336
04:17:04.971047Z,29189.06,1653106624.971047
04:17:13.859780Z,29186.48,1653106633.85978
04:17:18.973569Z,29185.41,1653106638.973569
04:17:23.237648Z,29183.65,1653106643.237648
04:17:28.583763Z,29185.3,1653106648.583763
04:17:31.264912Z,29185.35,1653106651.264912
04:17:39.858204Z,29186.73,1653106659.858204
04:17:42.050199Z,29183.26,1653106662.050199
04:17:49.237552Z,29183.39,1653106669.237552
04:17:52.782089Z,29183.03,1653106672.782089
04:17:59.813616Z,29183.03,1653106679.813616
04:18:03.940784Z,29175.86,1653106683.940784
04:18:09.561741Z,29172.56,1653106689.561741
04:18:14.502288Z,29172.55,1653106694.502288
04:18:19.772768Z,29160.91,1653106699.772768
04:18:23.600628Z,29167.92,1653106703.600628
04:18:29.690772Z,29167.4,1653106709.690772
04:18:33.902007Z,29169.35,1653106713.902007
04:18:39.779351Z,29169.11,1653106719.779351
04:18:44.108763Z,29175.86,1653106724.108763
04:18:48.450915Z,29175.65,1653106728.450915
04:18:53.990679Z,29180.61,1653106733.990679
04:18:58.337411Z,29181.46,1653106738.337411
04:18:59.895329Z,29181.42,1653106739.895329
04:19:09.842565Z,29181.27,1653106749.842565
04:19:15.072710Z,29188.56,1653106755.07271
04:19:19.586175Z,29198.48,1653106759.586175
04:19:22.977469Z,29200.31,1653106762.977469
04:19:30.038171Z,29204.24,1653106770.038171
04:19:33.578273Z,29201.43,1653106773.578273
04:19:37.582463Z,29199.56,1653106777.582463
04:19:43.483060Z,29200.69,1653106783.48306
04:19:45.624293Z,29200.68,1653106785.624293
04:19:54.496444Z,29200.69,1653106794.496444
04:19:59.939495Z,29192.06,1653106799.939495
04:20:03.683024Z,29191.03,1653106803.683024
04:20:09.709465Z,29198.79,1653106809.709465
04:20:15.399055Z,29198.3,1653106815.399055
04:20:20.583282Z,29198.32,1653106820.583282
04:20:24.847722Z,29198.52,1653106824.847722
04:20:30.534243Z,29200.47,1653106830.534243
04:20:33.340422Z,29200.48,1653106833.340422
04:20:40.394469Z,29200.69,1653106840.394469
04:20:45.706051Z,29198.58,1653106845.706051
04:20:49.824016Z,29198.59,1653106849.824016
04:20:56.086197Z,29198.59,1653106856.086197
04:20:57.601955Z,29198.31,1653106857.601955
04:21:04.803746Z,29195.28,1653106864.803746
04:21:09.184074Z,29194.5,1653106869.184074
04:21:15.139235Z,29192.62,1653106875.139235
04:21:19.750214Z,29200.69,1653106879.750214
04:21:24.898104Z,29203.98,1653106884.898104
04:21:29.308946Z,29203.37,1653106889.308946
04:21:35.654665Z,29202.25,1653106895.654665
04:21:40.994540Z,29206.14,1653106900.99454
04:21:44.185085Z,29206.2,1653106904.185085
04:21:45.680725Z,29206.2,1653106905.680725
04:21:54.794555Z,29206.2,1653106914.794555
04:22:01.023579Z,29204.79,1653106921.023579
04:22:04.641821Z,29204.79,1653106924.641821
04:22:10.847703Z,29205.93,1653106930.847703
04:22:14.683169Z,29204.49,1653106934.683169
04:22:20.688672Z,29208.47,1653106940.688672
04:22:26.383090Z,29208.47,1653106946.38309
04:22:30.665916Z,29208.68,1653106950.665916
04:22:36.719214Z,29207.27,1653106956.719214
04:22:40.021003Z,29207.35,1653106960.021003
04:22:46.780289Z,29208.22,1653106966.780289
04:22:50.407227Z,29207.43,1653106970.407227
04:22:56.776886Z,29207.98,1653106976.776886
04:23:00.129972Z,29207.96,1653106980.129972
04:23:06.872853Z,29202.41,1653106986.872853
04:23:10.944674Z,29198.52,1653106990.944674
04:23:16.888409Z,29198.94,1653106996.888409
04:23:20.712479Z,29197.43,1653107000.712479
04:23:26.784350Z,29197.11,1653107006.78435
04:23:30.228962Z,29192.07,1653107010.228962
04:23:34.712956Z,29192.06,1653107014.712956
04:23:38.551263Z,29190.22,1653107018.551263
04:23:46.709348Z,29190.24,1653107026.709348
04:23:51.104657Z,29194.39,1653107031.104657
04:23:56.821471Z,29189.35,1653107036.821471
04:24:01.059487Z,29192.69,1653107041.059487
04:24:06.974189Z,29205.75,1653107046.974189
04:24:10.409352Z,29207.02,1653107050.409352
04:24:16.746165Z,29207.39,1653107056.746165
04:24:19.577740Z,29205.53,1653107059.57774
04:24:26.295969Z,29206.76,1653107066.295969
04:24:29.879328Z,29207.75,1653107069.879328
04:24:36.055176Z,29201.63,1653107076.055176
04:24:40.213206Z,29200.7,1653107080.213206
04:24:47.099190Z,29205.52,1653107087.09919
04:24:52.199511Z,29206.59,1653107092.199511
04:24:57.502836Z,29207.46,1653107097.502836
04:25:01.845308Z,29208.87,1653107101.845308
04:25:07.390840Z,29204.89,1653107107.39084
04:25:11.333018Z,29204.4,1653107111.333018
04:25:16.837061Z,29206.16,1653107116.837061
04:25:21.766678Z,29203.19,1653107121.766678
04:25:28.017437Z,29203.15,1653107128.017437
04:25:31.184191Z,29204.62,1653107131.184191
04:25:36.768678Z,29202.86,1653107136.768678
04:25:41.655061Z,29201.49,1653107141.655061
04:25:47.052219Z,29204.05,1653107147.052219
04:25:51.067920Z,29205.75,1653107151.06792
04:25:57.983047Z,29203.62,1653107157.983047
04:26:01.951068Z,29202.93,1653107161.951068
