2022-05-20,ETH-USD
Time,Price,UnixTime
03:55:17.883516Z,2020.62,1653018917.883516
03:55:23.814713Z,2020.78,1653018923.814713
03:55:28.602625Z,2020.73,1653018928.602625
03:55:33.653985Z,2019.57,1653018933.653985
03:55:38.663938Z,2019.66,1653018938.663938
03:55:40.784482Z,2019.89,1653018940.784482
03:55:48.248583Z,2019.2,1653018948.248583
03:55:51.765081Z,2019.6,1653018951.765081
03:55:59.557684Z,2019.51,1653018959.557684
03:56:02.932836Z,2019.47,1653018962.932836
03:56:08.650062Z,2019.19,1653018968.650062
03:56:11.710979Z,2019.19,1653018971.710979
03:56:19.916739Z,2019.3,1653018979.916739
03:56:24.814358Z,2019.41,1653018984.814358
03:56:28.763374Z,2018.8,1653018988.763374
03:56:34.956345Z,2020,1653018994.956345
03:56:39.849970Z,2019.88,1653018999.84997
03:56:44.551712Z,2020.39,1653019004.551712
03:56:47.042479Z,2020.27,1653019007.042479
03:56:54.206102Z,2021,1653019014.206102
03:56:57.459299Z,2020.65,1653019017.459299
03:57:05.052644Z,2021.05,1653019025.052644
03:57:09.465276Z,2020.85,1653019029.465276
03:57:14.405484Z,2020.48,1653019034.405484
03:57:19.285045Z,2020.43,1653019039.285045
03:57:24.871150Z,2020.23,1653019044.87115
03:57:29.252581Z,2020.53,1653019049.252581
03:57:34.123190Z,2020.32,1653019054.12319
03:57:38.972178Z,2020.11,1653019058.972178
03:57:44.215544Z,2020.66,1653019064.215544
03:57:49.622313Z,2020.33,1653019069.622313
03:57:54.087799Z,2020.51,1653019074.087799
03:58:00.026713Z,2021.72,1653019080.026713
03:58:05.668918Z,2021.09,1653019085.668918
03:58:09.612711Z,2020.88,1653019089.612711
03:58:15.808596Z,2021.81,1653019095.808596
03:58:20.696408Z,2021.26,1653019100.696408
03:58:22.446111Z,2021.59,1653019102.446111
03:58:30.414150Z,2021.33,1653019110.41415
03:58:34.870172Z,2021.26,1653019114.870172
03:58:40.030499Z,2021.26,1653019120.030499
03:58:45.561079Z,2021.4,1653019125.561079
03:58:50.572392Z,2021.65,1653019130.572392
03:58:56.061120Z,2021.54,1653019136.06112
03:58:59.583355Z,2022.1,1653019139.583355
03:59:06.314789Z,2022.14,1653019146.314789
03:59:10.294136Z,2021.95,1653019150.294136
03:59:14.574096Z,2021.87,1653019154.574096
03:59:21.418756Z,2020.85,1653019161.418756
03:59:25.730310Z,2020.84,1653019165.73031
03:59:30.341791Z,2021.07,1653019170.341791
03:59:36.032607Z,2020.86,1653019176.032607
03:59:41.659887Z,2021.34,1653019181.659887
03:59:45.946314Z,2021.02,1653019185.946314
03:59:51.658018Z,2021.05,1653019191.658018
03:59:53.064800Z,2020.9,1653019193.0648
04:00:01.855539Z,2020.64,1653019201.855539
04:00:07.083403Z,2020.33,1653019207.083403
04:00:11.690029Z,2020.44,1653019211.690029
04:00:16.952029Z,2020.43,1653019216.952029
04:00:22.217486Z,2020.71,1653019222.217486
04:00:26.428838Z,2022.45,1653019226.428838
04:00:30.630365Z,2022.69,1653019230.630365
04:00:36.266015Z,2022.68,1653019236.266015
04:00:41.887304Z,2022.9,1653019241.887304
04:00:44.481009Z,2023.1,1653019244.481009
04:00:50.126382Z,2022.99,1653019250.126382
04:00:56.074401Z,2022.31,1653019256.074401
04:01:00.086021Z,2022.31,1653019260.086021
04:01:05.969349Z,2021.98,1653019265.969349
04:01:10.708692Z,2021.98,1653019270.708692
04:01:16.972372Z,2022.18,1653019276.972372
04:01:22.754489Z,2021.17,1653019282.754489
04:01:26.490180Z,2021.2,1653019286.49018
04:01:32.677485Z,2020.72,1653019292.677485
04:01:36.672159Z,2020.49,1653019296.672159
04:01:41.069093Z,2020.35,1653019301.069093
04:01:46.723207Z,2019.61,1653019306.723207
04:01:52.424696Z,2019.91,1653019312.424696
04:01:56.653678Z,2019.91,1653019316.653678
04:02:01.833419Z,2019.82,1653019321.833419
04:02:05.790409Z,2019.62,1653019325.790409
04:02:10.181106Z,2019.75,1653019330.181106
04:02:16.939129Z,2019.68,1653019336.939129
04:02:19.280049Z,2019.83,1653019339.280049
04:02:25.971152Z,2019.84,1653019345.971152
04:02:32.783207Z,2021.12,1653019352.783207
04:02:36.282756Z,2020.73,1653019356.282756
04:02:41.822539Z,2021.29,1653019361.822539
04:02:46.215834Z,2021.17,1653019366.215834
04:02:49.263590Z,2021.18,1653019369.26359
04:02:56.099303Z,2021.17,1653019376.099303
04:03:02.808011Z,2021.8,1653019382.808011
04:03:06.203128Z,2021.47,1653019386.203128
04:03:12.606270Z,2021.76,1653019392.60627
04:03:15.514621Z,2021.41,1653019395.514621
04:03:21.119747Z,2022.07,1653019401.119747
04:03:26.095505Z,2022.32,1653019406.095505
04:03:33.022229Z,2026.52,1653019413.022229
04:03:36.357496Z,2026.75,1653019416.357496
04:03:42.964524Z,2027.93,1653019422.964524
04:03:46.381484Z,2028.81,1653019426.381484
04:03:53.032831Z,2028.92,1653019433.032831
04:03:56.627323Z,2030.5,1653019436.627323
04:04:02.806503Z,2031.1,1653019442.806503
04:04:08.166840Z,2032.49,1653019448.16684
04:04:12.756914Z,2031.54,1653019452.756914
04:04:18.639522Z,2031.14,1653019458.639522
04:04:22.851735Z,2031.21,1653019462.851735
04:04:28.962873Z,2031.67,1653019468.962873
04:04:30.675790Z,2031.58,1653019470.67579
04:04:37.272198Z,2030.99,1653019477.272198
04:04:42.209487Z,2031.4,1653019482.209487
04:04:48.646062Z,2031.68,1653019488.646062
04:04:53.334785Z,2031.49,1653019493.334785
04:04:58.413076Z,2031.32,1653019498.413076
04:05:03.330672Z,2031.53,1653019503.330672
04:05:08.679952Z,2031.52,1653019508.679952
04:05:13.722059Z,2031.72,1653019513.722059
04:05:18.182491Z,2031.61,1653019518.182491
04:05:24.141246Z,2030.77,1653019524.141246
04:05:26.769092Z,2030.76,1653019526.769092
04:05:33.186352Z,2030.33,1653019533.186352
04:05:37.215908Z,2030.3,1653019537.215908
04:05:42.642746Z,2030.31,1653019542.642746
04:05:49.640826Z,2029.25,1653019549.640826
04:05:53.586045Z,2029.23,1653019553.586045
04:05:57.278774Z,2028.88,1653019557.278774
04:06:04.073054Z,2028.61,1653019564.073054
04:06:08.553511Z,2029.06,1653019568.553511
04:06:13.937140Z,2028.96,1653019573.93714
04:06:18.960221Z,2028.97,1653019578.960221
04:06:24.605955Z,2029.17,1653019584.605955
04:06:29.310057Z,2028.85,1653019589.310057
04:06:32.774584Z,2028.96,1653019592.774584
04:06:40.110452Z,2029.54,1653019600.110452
04:06:45.184654Z,2029.86,1653019605.184654
04:06:49.337004Z,2030,1653019609.337004
04:06:55.221256Z,2030.33,1653019615.221256
04:06:57.343175Z,2030.13,1653019617.343175
04:07:05.245831Z,2029.44,1653019625.245831
04:07:10.509098Z,2029.63,1653019630.509098
04:07:12.784473Z,2029.42,1653019632.784473
04:07:19.048835Z,2029.57,1653019639.048835
04:07:25.445350Z,2029.79,1653019645.44535
04:07:29.246560Z,2029.33,1653019649.24656
04:07:31.650568Z,2028.96,1653019651.650568
04:07:40.445823Z,2028.44,1653019660.445823
04:07:44.634346Z,2028.53,1653019664.634346
04:07:50.090481Z,2028.52,1653019670.090481
04:07:54.543089Z,2028.37,1653019674.543089
04:08:00.655740Z,2028.56,1653019680.65574
04:08:05.211466Z,2028.18,1653019685.211466
04:08:10.661465Z,2027.77,1653019690.661465
04:08:16.047452Z,2027.67,1653019696.047452
04:08:20.738735Z,2027.6,1653019700.738735
04:08:26.248881Z,2027.45,1653019706.248881
04:08:30.505078Z,2028.39,1653019710.505078
04:08:34.316042Z,2027.53,1653019714.316042
04:08:40.900653Z,2027.49,1653019720.900653
04:08:44.221492Z,2027.91,1653019724.221492
04:08:50.262086Z,2027.45,1653019730.262086
04:08:54.982911Z,2027.45,1653019734.982911
04:09:00.447557Z,2027.54,1653019740.447557
04:09:03.281977Z,2027.54,1653019743.281977
04:09:10.189812Z,2027.56,1653019750.189812
04:09:14.601925Z,2027.02,1653019754.601925
04:09:19.857059Z,2026.2,1653019759.857059
04:09:23.827812Z,2026.1,1653019763.827812
04:09:30.256604Z,2026.21,1653019770.256604
04:09:32.844867Z,2026.67,1653019772.844867
04:09:39.537315Z,2027.12,1653019779.537315
04:09:46.821489Z,2027.11,1653019786.821489
04:09:50.718243Z,2027.13,1653019790.718243
04:09:56.041253Z,2027.3,1653019796.041253
04:10:00.622892Z,2027.19,1653019800.622892
04:10:06.057476Z,2027.17,1653019806.057476
04:10:10.765064Z,2027.34,1653019810.765064
04:10:15.471970Z,2026.97,1653019815.47197
04:10:20.502236Z,2027.3,1653019820.502236
04:10:26.263747Z,2027.23,1653019826.263747
04:10:32.020316Z,2027.22,1653019832.020316
04:10:36.199453Z,2027.44,1653019836.199453
04:10:40.633433Z,2027.32,1653019840.633433
04:10:46.361038Z,2026.73,1653019846.361038
04:10:52.441718Z,2026.76,1653019852.441718
04:10:53.909433Z,2026.93,1653019853.909433
04:11:01.471379Z,2027.32,1653019861.471379
04:11:07.415258Z,2027.18,1653019867.415258
04:11:12.482734Z,2027.05,1653019872.482734
04:11:16.378466Z,2026.62,1653019876.378466
04:11:21.778522Z,2026.75,1653019881.778522
04:11:26.737662Z,2027.09,1653019886.737662
04:11:31.649204Z,2027.14,1653019891.649204
04:11:37.750977Z,2027.22,1653019897.750977
04:11:42.565246Z,2027.23,1653019902.565246
04:11:47.186591Z,2027.5,1653019907.186591
04:11:51.114049Z,2027.5,1653019911.114049
04:11:57.482643Z,2027.44,1653019917.482643
04:12:01.355787Z,2027.51,1653019921.355787
04:12:06.700174Z,2027.53,1653019926.700174
04:12:12.992459Z,2027.54,1653019932.992459
04:12:16.889957Z,2027.53,1653019936.889957
04:12:25.685179Z,2027.52,1653019945.685179
04:12:31.530407Z,2026.78,1653019951.530407
04:12:36.874843Z,2027.01,1653019956.874843
04:12:41.888630Z,2026.91,1653019961.88863
04:12:46.522530Z,2026.91,1653019966.52253
04:12:53.079440Z,2027.05,1653019973.07944
04:12:56.152882Z,2026.82,1653019976.152882
04:12:59.777764Z,2027,1653019979.777764
04:13:07.635356Z,2027.01,1653019987.635356
04:13:11.875799Z,2027.45,1653019991.875799
04:13:17.338408Z,2027.01,1653019997.338408
04:13:21.750212Z,2026.97,1653020001.750212
04:13:25.322612Z,2026.92,1653020005.322612
04:13:31.106097Z,2026.26,1653020011.106097
04:13:37.346070Z,2026.13,1653020017.34607
04:13:40.989403Z,2026.7,1653020020.989403
04:13:45.772675Z,2026.48,1653020025.772675
04:13:53.958994Z,2026.14,1653020033.958994
04:13:57.711990Z,2026.17,1653020037.71199
04:14:03.718021Z,2025.87,1653020043.718021
04:14:07.842881Z,2025.96,1653020047.842881
04:14:13.744380Z,2026.95,1653020053.74438
04:14:17.950132Z,2026.82,1653020057.950132
04:14:19.088843Z,2026.84,1653020059.088843
04:14:28.874399Z,2026.85,1653020068.874399
04:14:30.883960Z,2026.61,1653020070.88396
04:14:35.740914Z,2026.35,1653020075.740914
04:14:43.448344Z,2026.49,1653020083.448344
04:14:45.858507Z,2026.48,1653020085.858507
04:14:54.254865Z,2026.49,1653020094.254865
04:14:57.244216Z,2026.48,1653020097.244216
04:15:01.470443Z,2026.33,1653020101.470443
04:15:09.128887Z,2026.69,1653020109.128887
04:15:13.218860Z,2027,1653020113.21886
04:15:14.515653Z,2027.12,1653020114.515653
04:15:23.551876Z,2026.77,1653020123.551876
04:15:28.163828Z,2026.37,1653020128.163828
04:15:33.201632Z,2025.92,1653020133.201632
04:15:39.801731Z,2026.28,1653020139.801731
04:15:44.429740Z,2026.4,1653020144.42974
04:15:49.531631Z,2025.94,1653020149.531631
04:15:54.089651Z,2025.77,1653020154.089651
04:15:59.000905Z,2026.3,1653020159.000905
04:16:04.679477Z,2026.53,1653020164.679477
04:16:08.786131Z,2026.43,1653020168.786131
04:16:14.529748Z,2026.41,1653020174.529748
04:16:18.817391Z,2026,1653020178.817391
04:16:24.951820Z,2025.89,1653020184.95182
04:16:28.223649Z,2026.33,1653020188.223649
04:16:33.883218Z,2026.11,1653020193.883218
04:16:38.889618Z,2025.89,1653020198.889618
04:16:44.745246Z,2026,1653020204.745246
04:16:46.248868Z,2026,1653020206.248868
04:16:54.696383Z,2026.94,1653020214.696383
04:16:58.668413Z,2026.95,1653020218.668413
04:17:04.410853Z,2027.17,1653020224.410853
04:17:08.869474Z,2027.26,1653020228.869474
04:17:13.591090Z,2027.95,1653020233.59109
04:17:19.867817Z,2028.05,1653020239.867817
04:17:22.379391Z,2027.99,1653020242.379391
04:17:29.330858Z,2028.38,1653020249.330858
04:17:33.756183Z,2028.78,1653020253.756183
04:17:38.975710Z,2029.46,1653020258.97571
04:17:43.715231Z,2029.48,1653020263.715231
04:17:49.145818Z,2030,1653020269.145818
04:17:53.908432Z,2030.31,1653020273.908432
04:17:59.354049Z,2030.21,1653020279.354049
04:18:03.578679Z,2030.12,1653020283.578679
04:18:10.399221Z,2030.22,1653020290.399221
04:18:14.756248Z,2030.43,1653020294.756248
04:18:18.519502Z,2030.25,1653020298.519502
04:18:26.001724Z,2029.33,1653020306.001724
04:18:30.411630Z,2029.09,1653020310.41163
04:18:35.774072Z,2028.3,1653020315.774072
04:18:40.709222Z,2028.03,1653020320.709222
04:18:43.399895Z,2028.3,1653020323.399895
04:18:50.966081Z,2027.28,1653020330.966081
04:18:55.008128Z,2026.45,1653020335.008128
04:18:58.333802Z,2026.25,1653020338.333802
04:19:06.074679Z,2025.27,1653020346.074679
04:19:09.629181Z,2024.61,1653020349.629181
04:19:14.802732Z,2025.06,1653020354.802732
04:19:20.910206Z,2024.41,1653020360.910206
04:19:26.430561Z,2023.95,1653020366.430561
04:19:29.139281Z,2024.45,1653020369.139281
04:19:35.913839Z,2023.83,1653020375.913839
04:19:41.067770Z,2023.77,1653020381.06777
04:19:45.229645Z,2023.99,1653020385.229645
04:19:51.793472Z,2022.72,1653020391.793472
04:19:55.919974Z,2022.47,1653020395.919974
04:20:00.543229Z,2022.88,1653020400.543229
04:20:06.113009Z,2022.29,1653020406.113009
04:20:10.193406Z,2022.69,1653020410.193406
04:20:15.817704Z,2022.68,1653020415.817704
04:20:21.730432Z,2023.65,1653020421.730432
04:20:26.669241Z,2023.22,1653020426.669241
04:20:30.628182Z,2022.94,1653020430.628182
04:20:34.018156Z,2022.88,1653020434.018156
04:20:41.522463Z,2023.33,1653020441.522463
04:20:43.411401Z,2023.2,1653020443.411401
04:20:50.934765Z,2023.39,1653020450.934765
04:20:56.804626Z,2023.6,1653020456.804626
04:21:01.430713Z,2023.92,1653020461.430713
04:21:07.022418Z,2024.62,1653020467.022418
04:21:12.188203Z,2024.73,1653020472.188203
04:21:16.671924Z,2024.97,1653020476.671924
04:21:20.296565Z,2024.61,1653020480.296565
04:21:25.581679Z,2025.14,1653020485.581679
04:21:31.636181Z,2025.13,1653020491.636181
04:21:35.881902Z,2024.83,1653020495.881902
04:21:41.086380Z,2025.27,1653020501.08638
04:21:47.532998Z,2024.49,1653020507.532998
04:21:51.776185Z,2023.8,1653020511.776185
04:21:56.419675Z,2023.8,1653020516.419675
04:22:02.315837Z,2023.3,1653020522.315837
04:22:06.435271Z,2023.19,1653020526.435271
04:22:11.566806Z,2022.62,1653020531.566806
04:22:17.051320Z,2022.77,1653020537.05132
04:22:22.959097Z,2023.56,1653020542.959097
04:22:27.752737Z,2023.34,1653020547.752737
04:22:32.790914Z,2023.02,1653020552.790914
04:22:37.701211Z,2022.51,1653020557.701211
04:22:42.964146Z,2021.59,1653020562.964146
04:22:47.652Z,2021.17,1653020567.000652
04:22:51.792383Z,2020.87,1653020571.792383
04:22:57.686276Z,2020.78,1653020577.686276
04:23:01.834861Z,2020.65,1653020581.834861
04:23:07.511642Z,2020.1,1653020587.511642
04:23:12.549439Z,2020.83,1653020592.549439
04:23:17.610851Z,2020.85,1653020597.610851
04:23:23.317569Z,2021.3,1653020603.317569
04:23:27.448586Z,2021.17,1653020607.448586
04:23:32.097094Z,2021.15,1653020612.097094
04:23:37.839709Z,2020.63,1653020617.839709
04:23:43.485327Z,2019.63,1653020623.485327
04:23:48.275416Z,2019.74,1653020628.275416
04:23:53.200Z,2018.92,1653020633.0002
04:23:57.529278Z,2018.96,1653020637.529278
04:24:03.319832Z,2019.74,1653020643.319832
04:24:07.496433Z,2020.09,1653020647.496433
04:24:12.603967Z,2019.46,1653020652.603967
04:24:18.541956Z,2019.74,1653020658.541956
04:24:23.648095Z,2019.49,1653020663.648095
04:24:28.040596Z,2018.93,1653020668.040596
04:24:34.103835Z,2019.05,1653020674.103835
04:24:38.870935Z,2018.83,1653020678.870935
04:24:43.103878Z,2019.55,1653020683.103878
04:24:49.408975Z,2019.18,1653020689.408975
04:24:53.867857Z,2019.02,1653020693.867857
04:24:58.719845Z,2018.87,1653020698.719845
04:25:03.921831Z,2018.84,1653020703.921831
04:25:07.607461Z,2019.47,1653020707.607461
04:25:12.383725Z,2019.12,1653020712.383725
04:25:18.621819Z,2020.17,1653020718.621819
04:25:24.132637Z,2020.63,1653020724.132637
04:25:29.151196Z,2020.69,1653020729.151196
04:25:34.792081Z,2019.43,1653020734.792081
04:25:38.621082Z,2019.56,1653020738.621082
04:25:43.282259Z,2021.78,1653020743.282259
04:25:48.429757Z,2021.75,1653020748.429757
04:25:54.668140Z,2021.62,1653020754.66814
04:25:58.384012Z,2021.78,1653020758.384012
04:26:04.809314Z,2022.2,1653020764.809314
04:26:08.686786Z,2022.47,1653020768.686786
04:26:14.343430Z,2022.01,1653020774.34343
04:26:19.005057Z,2022.12,1653020779.005057
04:26:24.873603Z,2022.12,1653020784.873603
04:26:27.239205Z,2022.12,1653020787.239205
04:26:34.942570Z,2022.01,1653020794.94257
04:26:38.844568Z,2022.11,1653020798.844568
04:26:43.667512Z,2022.08,1653020803.667512
04:26:49.745193Z,2021.63,1653020809.745193
04:26:54.789209Z,2021.91,1653020814.789209
04:26:55.705548Z,2022.09,1653020815.705548
04:27:05.557247Z,2022.46,1653020825.557247
04:27:09.824134Z,2022.61,1653020829.824134
04:27:12.536586Z,2022.59,1653020832.536586
04:27:19.161129Z,2022.91,1653020839.161129
04:27:24.844286Z,2022.99,1653020844.844286
04:27:29.024333Z,2023.04,1653020849.024333
04:27:34.731521Z,2021.69,1653020854.731521
04:27:38.814814Z,2022.09,1653020858.814814
04:27:44.638536Z,2022.53,1653020864.638536
04:27:49.573542Z,2022.24,1653020869.573542
04:27:54.784260Z,2022.59,1653020874.78426
04:27:59.135093Z,2022.3,1653020879.135093
04:28:04.451445Z,2023.19,1653020884.451445
04:28:09.996504Z,2023.2,1653020889.996504
04:28:14.111079Z,2023.48,1653020894.111079
04:28:20.777177Z,2023.04,1653020900.777177
04:28:25.235588Z,2023.02,1653020905.235588
04:28:29.049879Z,2022.68,1653020909.049879
04:28:36.111755Z,2023.29,1653020916.111755
04:28:37.948028Z,2023.24,1653020917.948028
04:28:44.509858Z,2022.97,1653020924.509858
04:28:50.720985Z,2022.89,1653020930.720985
04:28:59.579530Z,2022.02,1653020939.57953
04:29:05.453Z,2021.24,1653020945.000453
04:29:08.078189Z,2021.85,1653020948.078189
04:29:13.408704Z,2021.29,1653020953.408704
04:29:20.888267Z,2021.37,1653020960.888267
04:29:24.253327Z,2021.39,1653020964.253327
04:29:30.781258Z,2021.48,1653020970.781258
04:29:34.224657Z,2021.24,1653020974.224657
04:29:40.826587Z,2021.49,1653020980.826587
04:29:43.038244Z,2021.31,1653020983.038244
04:29:50.725097Z,2021.49,1653020990.725097
04:29:53.312674Z,2022.42,1653020993.312674
04:29:59.365143Z,2023.04,1653020999.365143
04:30:04.181038Z,2022.33,1653021004.181038
04:30:08.707253Z,2022.3,1653021008.707253
04:30:14.822265Z,2022.06,1653021014.822265
04:30:20.183312Z,2021.79,1653021020.183312
04:30:25.536162Z,2020.61,1653021025.536162
04:30:30.503836Z,2021.69,1653021030.503836
04:30:36.781026Z,2021.4,1653021036.781026
04:30:40.905487Z,2022.4,1653021040.905487
04:30:46.726691Z,2022.24,1653021046.726691
04:30:50.920401Z,2022.73,1653021050.920401
04:30:56.701626Z,2022.79,1653021056.701626
04:31:00.610977Z,2022.82,1653021060.610977
04:31:06.442667Z,2023.1,1653021066.442667
04:31:10.854776Z,2023,1653021070.854776
04:31:14.497102Z,2022.84,1653021074.497102
04:31:20.640112Z,2022.82,1653021080.640112
04:31:27.172429Z,2022.81,1653021087.172429
04:31:30.544704Z,2022.03,1653021090.544704
04:31:34.793112Z,2021.9,1653021094.793112
04:31:41.554505Z,2021.99,1653021101.554505
04:31:47.067045Z,2022.01,1653021107.067045
04:31:50.427897Z,2022.59,1653021110.427897
04:31:56.273695Z,2021.4,1653021116.273695
04:32:02.131034Z,2021.35,1653021122.131034
04:32:05.621491Z,2020.96,1653021125.621491
04:32:11.913247Z,2021.09,1653021131.913247
04:32:15.730593Z,2021.43,1653021135.730593
04:32:21.537945Z,2020.84,1653021141.537945
04:32:25.681260Z,2020.8,1653021145.68126
04:32:32.127410Z,2021.53,1653021152.12741
04:32:34.416708Z,2022.06,1653021154.416708
04:32:42.534729Z,2022.41,1653021162.534729
04:32:44.937798Z,2022.34,1653021164.937798
04:32:51.548821Z,2022.8,1653021171.548821
04:32:56.030540Z,2022.6,1653021176.03054
04:33:00.683628Z,2021.69,1653021180.683628
04:33:06.194129Z,2022.24,1653021186.194129
04:33:12.657812Z,2022.21,1653021192.657812
04:33:17.057026Z,2022.18,1653021197.057026
04:33:21.457555Z,2022.37,1653021201.457555
04:33:27.380876Z,2022.34,1653021207.380876
04:33:32.515905Z,2021.93,1653021212.515905
04:33:37.863737Z,2021.43,1653021217.863737
04:33:40.877816Z,2021.36,1653021220.877816
04:33:47.029986Z,2022.46,1653021227.029986
04:33:52.739863Z,2022.25,1653021232.739863
04:33:57.416468Z,2023.14,1653021237.416468
04:34:02.417063Z,2023.37,1653021242.417063
04:34:06.762071Z,2023.49,1653021246.762071
04:34:12.210083Z,2023.14,1653021252.210083
04:34:15.909865Z,2023.36,1653021255.909865
04:34:22.786277Z,2022.84,1653021262.786277
04:34:26.032907Z,2022.88,1653021266.032907
04:34:31.904696Z,2022.99,1653021271.904696
04:34:32.866906Z,2023.19,1653021272.866906
04:34:42.890377Z,2023.16,1653021282.890377
04:34:46.136639Z,2023.19,1653021286.136639
04:34:52.501108Z,2023.24,1653021292.501108
04:34:56.573195Z,2022.61,1653021296.573195
04:35:02.426027Z,2022.69,1653021302.426027
04:35:07.006280Z,2023.55,1653021307.00628
04:35:12.750716Z,2023.19,1653021312.750716
04:35:15.018514Z,2022.97,1653021315.018514
04:35:20.759761Z,2023.49,1653021320.759761
04:35:26.124075Z,2023.47,1653021326.124075
04:35:29.407459Z,2023.47,1653021329.407459
04:35:38.630935Z,2023.79,1653021338.630935
04:35:41.698599Z,2024.98,1653021341.698599
04:35:48.466291Z,2024.79,1653021348.466291
04:35:51.706308Z,2024.77,1653021351.706308
04:35:57.673310Z,2024.96,1653021357.67331
04:36:01.326362Z,2024.78,1653021361.326362
04:36:07.063593Z,2025.18,1653021367.063593
04:36:10.127597Z,2024.72,1653021370.127597
04:36:16.340384Z,2024.13,1653021376.340384
04:36:22.560248Z,2024.06,1653021382.560248
04:36:28.947712Z,2024.03,1653021388.947712
04:36:32.554418Z,2024.79,1653021392.554418
04:36:38.586689Z,2024.86,1653021398.586689
04:36:44.165211Z,2024.83,1653021404.165211
04:36:47.261980Z,2024.82,1653021407.26198
04:36:52.991914Z,2024.87,1653021412.991914
04:36:56.220112Z,2024.91,1653021416.220112
04:37:01.461961Z,2024.26,1653021421.461961
04:37:08.084268Z,2024.61,1653021428.084268
04:37:11.754507Z,2024.8,1653021431.754507
04:37:18.562048Z,2024.84,1653021438.562048
04:37:24.459474Z,2024.55,1653021444.459474
04:37:29.393463Z,2025.29,1653021449.393463
04:37:33.141391Z,2024.97,1653021453.141391
04:37:36.869600Z,2024.93,1653021456.8696
04:37:44.220443Z,2025.08,1653021464.220443
04:37:46.954618Z,2024.96,1653021466.954618
04:37:54.464244Z,2024.73,1653021474.464244
04:37:59.896864Z,2024.58,1653021479.896864
04:38:02.700185Z,2024.53,1653021482.700185
04:38:08.932646Z,2024.35,1653021488.932646
04:38:12.941214Z,2024.3,1653021492.941214
04:38:19.926850Z,2023.85,1653021499.92685
04:38:23.622720Z,2023.29,1653021503.62272
04:38:28.636051Z,2023.17,1653021508.636051
04:38:32.884617Z,2023.18,1653021512.884617
04:38:39.055132Z,2023.02,1653021519.055132
04:38:44.498653Z,2023.22,1653021524.498653
04:38:48.584750Z,2023.29,1653021528.58475
04:38:54.279646Z,2023.28,1653021534.279646
04:38:58.863312Z,2023.29,1653021538.863312
04:39:03.884271Z,2023.07,1653021543.884271
04:39:07.428846Z,2023.02,1653021547.428846
04:39:14.629186Z,2022.76,1653021554.629186
04:39:18.602928Z,2023.14,1653021558.602928
04:39:23.817618Z,2023.2,1653021563.817618
04:39:27.372398Z,2023.24,1653021567.372398
04:39:34.446372Z,2023.24,1653021574.446372
04:39:37.854901Z,2023.24,1653021577.854901
04:39:44.914775Z,2023.71,1653021584.914775
04:39:48.055708Z,2023.78,1653021588.055708
04:39:54.819895Z,2023.81,1653021594.819895
04:39:58.958152Z,2023.72,1653021598.958152
04:40:03.651118Z,2023.77,1653021603.651118
04:40:08.859165Z,2023.62,1653021608.859165
04:40:14.268643Z,2022.6,1653021614.268643
04:40:18.764804Z,2023.12,1653021618.764804
04:40:24.378776Z,2022.95,1653021624.378776
04:40:26.998505Z,2022.92,1653021626.998505
04:40:34.033468Z,2022.9,1653021634.033468
04:40:39.544766Z,2022.06,1653021639.544766
04:40:43.647636Z,2021.73,1653021643.647636
04:40:48.110924Z,2021.95,1653021648.110924
04:40:53.143714Z,2021.96,1653021653.143714
04:40:59.736871Z,2021.92,1653021659.736871
04:41:04.054528Z,2022.02,1653021664.054528
04:41:06.174990Z,2022.02,1653021666.17499
04:41:14.521177Z,2022.02,1653021674.521177
04:41:19.132891Z,2022.82,1653021679.132891
04:41:24.876079Z,2023.05,1653021684.876079
04:41:29.752584Z,2022.6,1653021689.752584
04:41:35.398105Z,2022.83,1653021695.398105
04:41:39.468639Z,2022.79,1653021699.468639
04:41:46.178744Z,2022.79,1653021706.178744
04:41:49.670316Z,2022.78,1653021709.670316
04:41:54.653622Z,2022.73,1653021714.653622
04:41:59.786361Z,2019.95,1653021719.786361
04:42:06.617626Z,2020.45,1653021726.617626
04:42:09.212024Z,2020.4,1653021729.212024
04:42:15.893658Z,2019.78,1653021735.893658
04:42:19.817606Z,2018.53,1653021739.817606
04:42:25.663259Z,2017.83,1653021745.663259
04:42:29.782581Z,2017.77,1653021749.782581
04:42:34.139960Z,2017.9,1653021754.13996
04:42:39.925096Z,2018.12,1653021759.925096
04:42:46.767747Z,2016.15,1653021766.767747
04:42:51.817145Z,2016.62,1653021771.817145
04:42:56.497453Z,2017.26,1653021776.497453
04:42:59.516876Z,2016.53,1653021779.516876
04:43:05.871393Z,2016.27,1653021785.871393
04:43:11.912661Z,2017.03,1653021791.912661
04:43:15.511373Z,2017.12,1653021795.511373
04:43:17.403274Z,2017.29,1653021797.403274
04:43:25.914546Z,2016.99,1653021805.914546
04:43:31.978222Z,2017.05,1653021811.978222
04:43:36.462804Z,2015.88,1653021816.462804
04:43:42.349969Z,2015.98,1653021822.349969
04:43:45.699676Z,2016.25,1653021825.699676
04:43:51.681695Z,2015.85,1653021831.681695
04:43:53.786964Z,2015.85,1653021833.786964
04:44:00.835848Z,2015.75,1653021840.835848
04:44:05.875069Z,2016.27,1653021845.875069
04:44:12.515260Z,2015.27,1653021852.51526
04:44:15.502954Z,2015,1653021855.502954
04:44:21.551598Z,2014.98,1653021861.551598
