2022-05-19,UST-USD
00:16:40.791224Z,0.09256,1652919400.791224
00:16:44.847128Z,0.09254,1652919404.847128
00:16:51.906211Z,0.0925,1652919411.906211
00:17:00.072033Z,0.0926,1652919420.072033
00:17:08.207179Z,0.0926,1652919428.207179
00:17:19.596186Z,0.09204,1652919439.596186
00:17:28.397581Z,0.09228,1652919448.397581
00:17:30.027277Z,0.09202,1652919450.027277
00:17:37.392824Z,0.09208,1652919457.392824
00:17:44.765104Z,0.09237,1652919464.765104
00:17:51.908845Z,0.09213,1652919471.908845
00:17:54.687849Z,0.09209,1652919474.687849
00:18:00.969526Z,0.09232,1652919480.969526
00:18:07.047973Z,0.09234,1652919487.047973
00:18:13.513351Z,0.09244,1652919493.513351
00:18:17.957184Z,0.09228,1652919497.957184
00:18:27.679180Z,0.09211,1652919507.67918
00:18:50.080424Z,0.09238,1652919530.080424
00:18:52.482882Z,0.09254,1652919532.482882
00:19:00.084209Z,0.0922,1652919540.084209
00:19:03.038570Z,0.09204,1652919543.03857
00:19:10.146068Z,0.0923,1652919550.146068
00:19:23.212883Z,0.09244,1652919563.212883
00:19:28.657461Z,0.09211,1652919568.657461
00:19:45.814500Z,0.092,1652919585.8145
00:19:49.761240Z,0.09178,1652919589.76124
00:19:51.178693Z,0.09215,1652919591.178693
00:19:59.947644Z,0.09214,1652919599.947644
00:20:04.778085Z,0.09214,1652919604.778085
00:20:13.326359Z,0.09178,1652919613.326359
00:20:17.971433Z,0.0921,1652919617.971433
00:20:30.238554Z,0.0921,1652919630.238554
00:20:32.619009Z,0.09209,1652919632.619009
00:20:41.554790Z,0.09178,1652919641.55479
00:20:55.048678Z,0.09197,1652919655.048678
00:21:05.675649Z,0.0925,1652919665.675649
00:21:09.975076Z,0.09186,1652919669.975076
00:21:30.482844Z,0.09239,1652919690.482844
00:22:03.748557Z,0.0925,1652919723.748557
00:22:16.923320Z,0.09259,1652919736.92332
00:22:31.644059Z,0.0927,1652919751.644059
00:22:38.083136Z,0.09272,1652919758.083136
00:22:58.557586Z,0.09259,1652919778.557586
00:22:59.066764Z,0.09218,1652919779.066764
00:23:09.626900Z,0.09269,1652919789.6269
00:23:23.055058Z,0.09292,1652919803.055058
00:23:25.874355Z,0.09308,1652919805.874355
00:23:33.018782Z,0.09313,1652919813.018782
00:23:36.476844Z,0.09329,1652919816.476844
00:23:51.618560Z,0.09331,1652919831.61856
00:23:57.675431Z,0.09331,1652919837.675431
00:24:02.254348Z,0.09307,1652919842.254348
00:24:09.858632Z,0.09338,1652919849.858632
00:24:30.084761Z,0.09316,1652919870.084761
00:24:30.988265Z,0.09287,1652919870.988265
00:24:54.624984Z,0.09341,1652919894.624984
00:25:04.060534Z,0.09334,1652919904.060534
00:25:07.465295Z,0.0931,1652919907.465295
00:25:25.463819Z,0.09288,1652919925.463819
00:25:32.697801Z,0.09321,1652919932.697801
00:25:39.573878Z,0.09287,1652919939.573878
00:25:50.348470Z,0.09298,1652919950.34847
00:25:52.368592Z,0.09298,1652919952.368592
00:26:00.630715Z,0.09266,1652919960.630715
00:26:06.680080Z,0.09384,1652919966.68008
00:26:08.387191Z,0.09372,1652919968.387191
00:26:33.423859Z,0.09322,1652919993.423859
00:26:40.806697Z,0.09393,1652920000.806697
00:26:50.094977Z,0.09391,1652920010.094977
00:26:56.101722Z,0.0939,1652920016.101722
00:27:09.592963Z,0.09388,1652920029.592963
00:27:18.947700Z,0.09399,1652920038.9477
00:27:29.422194Z,0.09351,1652920049.422194
00:28:03.968576Z,0.09393,1652920083.968576
00:28:13.943321Z,0.09387,1652920093.943321
00:28:38.116221Z,0.09387,1652920118.116221
00:28:43.014780Z,0.09413,1652920123.01478
00:28:46.228867Z,0.09484,1652920126.228867
00:29:00.086369Z,0.09484,1652920140.086369
00:29:13.591650Z,0.09489,1652920153.59165
00:29:16.073510Z,0.09426,1652920156.07351
00:29:23.148719Z,0.09421,1652920163.148719
00:29:28.272984Z,0.09444,1652920168.272984
00:29:31.712788Z,0.09421,1652920171.712788
00:29:36.514312Z,0.09421,1652920176.514312
00:29:40.817456Z,0.09417,1652920180.817456
00:29:59.330368Z,0.09402,1652920199.330368
00:30:03.617755Z,0.09401,1652920203.617755
00:30:17.146360Z,0.09363,1652920217.14636
00:30:24.629826Z,0.09364,1652920224.629826
00:30:29.456007Z,0.09363,1652920229.456007
00:30:33.723195Z,0.09372,1652920233.723195
00:30:40.153572Z,0.09415,1652920240.153572
00:30:48.994774Z,0.09367,1652920248.994774
00:30:59.869686Z,0.094,1652920259.869686
00:31:01.528435Z,0.09416,1652920261.528435
00:31:15.891Z,0.09451,1652920275.000891
00:31:19.259338Z,0.09481,1652920279.259338
00:31:44.657353Z,0.09462,1652920304.657353
00:31:47.959265Z,0.09482,1652920307.959265
00:31:59.917345Z,0.09464,1652920319.917345
00:32:19.712866Z,0.09442,1652920339.712866
00:32:35.157390Z,0.09483,1652920355.15739
00:32:39.869404Z,0.09407,1652920359.869404
00:32:46.247886Z,0.09419,1652920366.247886
00:32:55.864223Z,0.09377,1652920375.864223
00:33:17.076418Z,0.09427,1652920397.076418
00:33:22.975083Z,0.0943,1652920402.975083
00:33:28.160890Z,0.09429,1652920408.16089
00:33:52.506090Z,0.0939,1652920432.50609
00:33:58.038219Z,0.09409,1652920438.038219
00:34:06.451970Z,0.09387,1652920446.45197
00:34:11.886764Z,0.09437,1652920451.886764
00:34:14.676841Z,0.09379,1652920454.676841
00:34:21.786884Z,0.09415,1652920461.786884
00:34:25.843601Z,0.09418,1652920465.843601
00:34:30.339252Z,0.09419,1652920470.339252
00:34:35.636042Z,0.09396,1652920475.636042
00:34:43.380714Z,0.09417,1652920483.380714
00:34:58.519906Z,0.09417,1652920498.519906
00:35:02.923322Z,0.09419,1652920502.923322
00:35:06.486638Z,0.09417,1652920506.486638
00:35:13.788278Z,0.09416,1652920513.788278
00:35:35.186238Z,0.09417,1652920535.186238
00:35:35.791045Z,0.09417,1652920535.791045
00:35:52.994224Z,0.09417,1652920552.994224
00:35:57.582003Z,0.09417,1652920557.582003
00:36:04.533930Z,0.09483,1652920564.53393
00:36:08.232574Z,0.09417,1652920568.232574
00:36:12.231198Z,0.09484,1652920572.231198
00:36:18.956388Z,0.09484,1652920578.956388
00:36:24.328110Z,0.09482,1652920584.32811
00:36:42.681735Z,0.09484,1652920602.681735
00:36:46.389088Z,0.09459,1652920606.389088
00:37:06.589549Z,0.09494,1652920626.589549
00:37:11.352794Z,0.09492,1652920631.352794
00:37:13.369436Z,0.09482,1652920633.369436
00:37:29.578259Z,0.09516,1652920649.578259
00:37:34.992416Z,0.09457,1652920654.992416
00:37:40.676185Z,0.09499,1652920660.676185
00:37:43.835232Z,0.09497,1652920663.835232
00:37:49.473449Z,0.095,1652920669.473449
00:37:55.088154Z,0.09459,1652920675.088154
00:38:00.814991Z,0.09513,1652920680.814991
00:38:04.610385Z,0.09458,1652920684.610385
00:38:16.669575Z,0.09412,1652920696.669575
00:38:28.355142Z,0.09485,1652920708.355142
00:39:05.827666Z,0.09484,1652920745.827666
00:39:10.226195Z,0.09484,1652920750.226195
00:39:17.457742Z,0.09477,1652920757.457742
00:39:20.471679Z,0.09495,1652920760.471679
00:39:27.390361Z,0.09421,1652920767.390361
00:39:38.109826Z,0.09421,1652920778.109826
00:39:43.981129Z,0.09443,1652920783.981129
00:39:45.787668Z,0.09444,1652920785.787668
00:39:51.850331Z,0.09459,1652920791.850331
00:40:02.038290Z,0.09429,1652920802.03829
00:40:05.935155Z,0.0943,1652920805.935155
00:40:15.210035Z,0.09494,1652920815.210035
00:40:23.401143Z,0.09486,1652920823.401143
00:40:28.008142Z,0.0948,1652920828.008142
00:40:29.933859Z,0.09429,1652920829.933859
00:40:37.921964Z,0.09462,1652920837.921964
00:40:41.709638Z,0.09456,1652920841.709638
00:41:04.989616Z,0.09491,1652920864.989616
00:41:25.554526Z,0.09489,1652920885.554526
00:41:33.823695Z,0.0949,1652920893.823695
00:41:39.014682Z,0.0948,1652920899.014682
00:42:02.667247Z,0.09485,1652920922.667247
00:42:09.796123Z,0.09495,1652920929.796123
00:42:14.458015Z,0.09495,1652920934.458015
00:42:30.554789Z,0.09492,1652920950.554789
00:42:34.919949Z,0.09496,1652920954.919949
00:42:46.922844Z,0.09495,1652920966.922844
00:42:58.118724Z,0.09454,1652920978.118724
00:43:06.266936Z,0.09488,1652920986.266936
00:43:14.570374Z,0.09489,1652920994.570374
00:43:26.826734Z,0.09454,1652921006.826734
00:43:30.354052Z,0.09452,1652921010.354052
00:43:41.098368Z,0.0946,1652921021.098368
00:43:42.704175Z,0.09435,1652921022.704175
00:43:47.671048Z,0.09483,1652921027.671048
00:43:57.308021Z,0.09437,1652921037.308021
00:44:07.667086Z,0.09435,1652921047.667086
00:44:11.244494Z,0.09435,1652921051.244494
00:44:16.075216Z,0.0942,1652921056.075216
00:44:22.726546Z,0.09373,1652921062.726546
00:44:24.583764Z,0.09365,1652921064.583764
00:44:32.286375Z,0.0938,1652921072.286375
00:44:37.835239Z,0.09371,1652921077.835239
00:45:03.406273Z,0.0937,1652921103.406273
00:45:04.100321Z,0.09369,1652921104.100321
00:45:11.246182Z,0.09369,1652921111.246182
00:45:18.350259Z,0.09355,1652921118.350259
00:45:21.817394Z,0.09363,1652921121.817394
00:45:27.762786Z,0.09355,1652921127.762786
00:45:32.451168Z,0.0936,1652921132.451168
00:45:38.239407Z,0.09349,1652921138.239407
00:45:42.569686Z,0.09343,1652921142.569686
00:45:48.911807Z,0.09357,1652921148.911807
00:45:53.092969Z,0.09341,1652921153.092969
00:45:54.492277Z,0.09341,1652921154.492277
00:46:03.427302Z,0.09341,1652921163.427302
00:46:07.024169Z,0.09341,1652921167.024169
00:46:11.041885Z,0.09305,1652921171.041885
00:46:18.560594Z,0.09347,1652921178.560594
00:46:34.298871Z,0.09341,1652921194.298871
00:46:46.277203Z,0.09343,1652921206.277203
00:46:54.527390Z,0.09299,1652921214.52739
00:46:59.830436Z,0.09299,1652921219.830436
00:47:06.169513Z,0.09297,1652921226.169513
00:47:14.880784Z,0.09277,1652921234.880784
00:47:24.830780Z,0.09277,1652921244.83078
00:47:34.697649Z,0.09295,1652921254.697649
00:47:38.070123Z,0.09251,1652921258.070123
00:47:40.778448Z,0.09227,1652921260.778448
00:47:47.740587Z,0.09283,1652921267.740587
00:47:59.009495Z,0.09231,1652921279.009495
00:48:20.744009Z,0.09282,1652921300.744009
00:48:30.297381Z,0.09273,1652921310.297381
00:48:41.159782Z,0.09218,1652921321.159782
00:48:45.554343Z,0.09261,1652921325.554343
00:48:49.523947Z,0.09234,1652921329.523947
00:48:58.196467Z,0.0923,1652921338.196467
00:49:06.530113Z,0.09206,1652921346.530113
00:49:10.751255Z,0.09201,1652921350.751255
00:49:14.596403Z,0.09212,1652921354.596403
00:49:30.640293Z,0.09234,1652921370.640293
00:49:42.267226Z,0.09195,1652921382.267226
00:49:46.531654Z,0.09253,1652921386.531654
00:49:52.469955Z,0.09204,1652921392.469955
00:49:56.825953Z,0.09227,1652921396.825953
00:50:06.776029Z,0.09204,1652921406.776029
00:50:19.907964Z,0.09226,1652921419.907964
00:50:26.711111Z,0.09203,1652921426.711111
00:50:31.405929Z,0.09094,1652921431.405929
00:50:33.954533Z,0.09118,1652921433.954533
00:50:46.105336Z,0.08994,1652921446.105336
00:50:52.870305Z,0.08992,1652921452.870305
00:50:56.883064Z,0.09,1652921456.883064
00:51:03.255351Z,0.09013,1652921463.255351
00:51:07.319754Z,0.0898,1652921467.319754
00:51:12.599529Z,0.09001,1652921472.599529
00:51:17.823896Z,0.08936,1652921477.823896
00:51:20.636341Z,0.08991,1652921480.636341
00:51:28.279456Z,0.08987,1652921488.279456
00:51:33.155858Z,0.09,1652921493.155858
00:51:38.762832Z,0.09058,1652921498.762832
00:51:39.983725Z,0.09024,1652921499.983725
00:51:49.869750Z,0.09104,1652921509.86975
00:51:55.784729Z,0.09103,1652921515.784729
00:52:02.440394Z,0.09103,1652921522.440394
00:52:07.536550Z,0.091,1652921527.53655
00:52:17.156364Z,0.09095,1652921537.156364
00:52:23.195224Z,0.09105,1652921543.195224
00:52:24.942324Z,0.09103,1652921544.942324
00:52:34.524506Z,0.0911,1652921554.524506
00:52:37.266563Z,0.0903,1652921557.266563
00:52:44.646850Z,0.09062,1652921564.64685
00:52:47.028920Z,0.09045,1652921567.02892
00:52:59.360681Z,0.09052,1652921579.360681
00:53:10.046431Z,0.09054,1652921590.046431
00:53:14.852215Z,0.09048,1652921594.852215
00:53:18.047902Z,0.09054,1652921598.047902
00:53:24.669866Z,0.09074,1652921604.669866
00:53:33.852620Z,0.09084,1652921613.85262
00:53:36.103819Z,0.09084,1652921616.103819
00:53:42.716621Z,0.09137,1652921622.716621
00:53:55.782532Z,0.09017,1652921635.782532
00:54:04.816117Z,0.09117,1652921644.816117
00:54:10.302916Z,0.09023,1652921650.302916
00:54:15.855316Z,0.09116,1652921655.855316
00:54:26.091124Z,0.0911,1652921666.091124
00:54:34.492065Z,0.0911,1652921674.492065
00:54:40.100144Z,0.0911,1652921680.100144
00:54:44.261509Z,0.09049,1652921684.261509
00:54:56.156397Z,0.09047,1652921696.156397
00:54:57.156525Z,0.09109,1652921697.156525
00:55:04.660148Z,0.09109,1652921704.660148
00:55:07.824367Z,0.09049,1652921707.824367
00:55:20.342709Z,0.09109,1652921720.342709
00:55:26.921525Z,0.09109,1652921726.921525
00:55:29.861370Z,0.0911,1652921729.86137
00:55:37.112274Z,0.09072,1652921737.112274
00:55:38.534501Z,0.09109,1652921738.534501
00:55:51.003191Z,0.09136,1652921751.003191
00:55:54.810948Z,0.0914,1652921754.810948
00:56:16.145050Z,0.09107,1652921776.14505
00:56:19.108274Z,0.09108,1652921779.108274
00:56:28.356209Z,0.09149,1652921788.356209
00:56:36.776438Z,0.09109,1652921796.776438
00:56:43.441569Z,0.09109,1652921803.441569
00:56:56.828836Z,0.09126,1652921816.828836
00:57:03.368443Z,0.09128,1652921823.368443
00:57:05.040529Z,0.09109,1652921825.040529
00:57:11.468186Z,0.09128,1652921831.468186
00:57:28.152083Z,0.09055,1652921848.152083
00:57:44.351006Z,0.09055,1652921864.351006
00:57:57.868783Z,0.09055,1652921877.868783
00:58:02.635993Z,0.09055,1652921882.635993
00:58:13.667315Z,0.0904,1652921893.667315
00:58:18.768659Z,0.09058,1652921898.768659
00:58:21.176719Z,0.09089,1652921901.176719
00:58:27.085534Z,0.09043,1652921907.085534
00:58:32.532403Z,0.09089,1652921912.532403
00:58:39.841777Z,0.09064,1652921919.841777
00:58:44.310716Z,0.09065,1652921924.310716
00:58:54.942022Z,0.09064,1652921934.942022
00:59:00.339322Z,0.09064,1652921940.339322
00:59:02.979562Z,0.09056,1652921942.979562
00:59:18.737854Z,0.09071,1652921958.737854
00:59:30.229968Z,0.09082,1652921970.229968
00:59:37.707113Z,0.09082,1652921977.707113
00:59:44.348565Z,0.09089,1652921984.348565
00:59:47.236178Z,0.09077,1652921987.236178
00:59:53.779729Z,0.09084,1652921993.779729
00:59:58.630343Z,0.09084,1652921998.630343
01:00:03.697101Z,0.09108,1652922003.697101
01:00:16.102414Z,0.0908,1652922016.102414
01:00:43.822106Z,0.09081,1652922043.822106
01:00:50.895748Z,0.09083,1652922050.895748
01:00:54.395741Z,0.09081,1652922054.395741
01:01:07.336212Z,0.09083,1652922067.336212
01:01:16.014717Z,0.09081,1652922076.014717
01:01:21.758462Z,0.09107,1652922081.758462
01:01:22.996727Z,0.09081,1652922082.996727
01:01:28.887870Z,0.091,1652922088.88787
01:01:36.561789Z,0.09107,1652922096.561789
01:01:45.104523Z,0.09107,1652922105.104523
01:01:48.771533Z,0.09107,1652922108.771533
01:02:02.479808Z,0.09086,1652922122.479808
01:02:27.747320Z,0.09126,1652922147.74732
01:02:34.812474Z,0.09126,1652922154.812474
01:02:47.359922Z,0.09126,1652922167.359922
01:02:50.612022Z,0.09109,1652922170.612022
01:02:56.877664Z,0.09106,1652922176.877664
01:03:03.822838Z,0.09131,1652922183.822838
01:03:12.486135Z,0.091,1652922192.486135
01:03:14.910701Z,0.09125,1652922194.910701
01:03:22.572912Z,0.0912,1652922202.572912
01:03:25.522144Z,0.091,1652922205.522144
01:03:30.308860Z,0.091,1652922210.30886
01:03:48.906336Z,0.09057,1652922228.906336
01:03:58.901725Z,0.09059,1652922238.901725
01:04:03.163161Z,0.0905,1652922243.163161
01:04:06.981794Z,0.0905,1652922246.981794
01:04:14.490459Z,0.09063,1652922254.490459
01:04:22.878397Z,0.091,1652922262.878397
01:04:28.017083Z,0.091,1652922268.017083
01:04:30.767143Z,0.09108,1652922270.767143
01:04:38.860699Z,0.09108,1652922278.860699
01:04:46.427202Z,0.091,1652922286.427202
01:04:53.099448Z,0.091,1652922293.099448
01:05:00.447980Z,0.091,1652922300.44798
01:05:23.667462Z,0.09091,1652922323.667462
01:05:40.460642Z,0.09066,1652922340.460642
01:05:45.686414Z,0.09052,1652922345.686414
01:05:48.293542Z,0.09052,1652922348.293542
01:06:00.152790Z,0.09052,1652922360.15279
01:06:11.052204Z,0.0903,1652922371.052204
01:06:21.718007Z,0.09029,1652922381.718007
01:06:29.680530Z,0.0902,1652922389.68053
01:06:41.381569Z,0.09,1652922401.381569
01:06:49.402358Z,0.09007,1652922409.402358
01:07:02.460300Z,0.08989,1652922422.4603
01:07:10.514975Z,0.08989,1652922430.514975
01:07:19.938392Z,0.08979,1652922439.938392
01:07:36.087913Z,0.08979,1652922456.087913
01:07:41.781751Z,0.08976,1652922461.781751
01:07:46.123453Z,0.0898,1652922466.123453
01:07:53.124058Z,0.08989,1652922473.124058
01:07:57.519339Z,0.08989,1652922477.519339
01:08:06.242830Z,0.08988,1652922486.24283
01:08:11.417847Z,0.08988,1652922491.417847
01:08:16.091657Z,0.08959,1652922496.091657
01:08:22.367624Z,0.08989,1652922502.367624
01:08:28.734849Z,0.08942,1652922508.734849
01:08:33.847110Z,0.08949,1652922513.84711
01:08:49.341572Z,0.089,1652922529.341572
01:08:50.505132Z,0.08944,1652922530.505132
01:08:58.920962Z,0.089,1652922538.920962
01:08:59.503634Z,0.08901,1652922539.503634
01:09:06.187293Z,0.089,1652922546.187293
01:09:12.941476Z,0.089,1652922552.941476
01:09:29.722686Z,0.08898,1652922569.722686
01:09:30.855328Z,0.08857,1652922570.855328
01:09:38.564098Z,0.08989,1652922578.564098
01:09:44.038161Z,0.08989,1652922584.038161
01:09:49.537147Z,0.08892,1652922589.537147
01:10:04.933580Z,0.08985,1652922604.93358
01:10:10.019067Z,0.08987,1652922610.019067
01:10:10.662987Z,0.08929,1652922610.662987
01:10:19.512125Z,0.08931,1652922619.512125
01:10:25.472212Z,0.0898,1652922625.472212
01:10:30.046750Z,0.08981,1652922630.04675
01:10:40.704011Z,0.08981,1652922640.704011
01:10:45.377512Z,0.08948,1652922645.377512
01:10:53.862497Z,0.08977,1652922653.862497
01:11:09.721745Z,0.0894,1652922669.721745
01:11:13.182656Z,0.08971,1652922673.182656
01:11:29.717682Z,0.08905,1652922689.717682
01:11:35.796913Z,0.08895,1652922695.796913
01:11:41.325094Z,0.08965,1652922701.325094
01:11:44.468599Z,0.08982,1652922704.468599
01:11:53.193410Z,0.0897,1652922713.19341
01:12:01.230736Z,0.0897,1652922721.230736
01:12:08.659144Z,0.0897,1652922728.659144
01:12:13.705543Z,0.0897,1652922733.705543
01:12:21.806725Z,0.08989,1652922741.806725
01:12:41.916969Z,0.08994,1652922761.916969
01:12:48.625618Z,0.08994,1652922768.625618
01:12:59.487510Z,0.08917,1652922779.48751
01:13:07.627282Z,0.08925,1652922787.627282
01:13:12.820249Z,0.08931,1652922792.820249
01:13:17.085774Z,0.08983,1652922797.085774
01:13:22.680869Z,0.08929,1652922802.680869
01:13:25.710872Z,0.08953,1652922805.710872
01:13:36.084961Z,0.08959,1652922816.084961
01:13:42.815090Z,0.08962,1652922822.81509
01:13:47.137265Z,0.08974,1652922827.137265
01:14:03.601398Z,0.08998,1652922843.601398
01:14:07.434306Z,0.09002,1652922847.434306
01:14:11.465099Z,0.08998,1652922851.465099
01:14:21.898772Z,0.08985,1652922861.898772
01:14:32.951927Z,0.08986,1652922872.951927
01:14:37.170881Z,0.08985,1652922877.170881
01:14:43.315788Z,0.08968,1652922883.315788
01:14:47.345484Z,0.08967,1652922887.345484
01:15:05.204945Z,0.09001,1652922905.204945
01:15:12.974599Z,0.08967,1652922912.974599
01:15:17.682638Z,0.08956,1652922917.682638
01:15:45.001957Z,0.08973,1652922945.001957
01:16:20.205783Z,0.08954,1652922980.205783
01:16:28.758620Z,0.08971,1652922988.75862
01:16:34.110759Z,0.08971,1652922994.110759
01:16:36.201851Z,0.08971,1652922996.201851
01:16:42.350723Z,0.08971,1652923002.350723
01:16:49.461177Z,0.08973,1652923009.461177
01:16:57.507931Z,0.09012,1652923017.507931
01:17:16.024921Z,0.09019,1652923036.024921
01:17:28.365899Z,0.09019,1652923048.365899
01:17:34.331408Z,0.0896,1652923054.331408
01:17:48.664786Z,0.09018,1652923068.664786
01:18:02.422618Z,0.08946,1652923082.422618
01:18:11.949013Z,0.09,1652923091.949013
01:18:17.435276Z,0.09004,1652923097.435276
01:18:21.578866Z,0.0894,1652923101.578866
01:18:23.680282Z,0.08988,1652923103.680282
01:18:27.645248Z,0.08946,1652923107.645248
01:18:32.974498Z,0.0894,1652923112.974498
01:18:43.126536Z,0.08946,1652923123.126536
01:19:00.404064Z,0.08946,1652923140.404064
