2022-05-18,BTC-USD
04:50:48.182704Z,29850.3,1652849448.182704
04:50:55.101161Z,29843.73,1652849455.101161
04:50:58.158785Z,29845.43,1652849458.158785
04:51:04.302070Z,29851.4,1652849464.30207
04:51:06.134922Z,29849.6,1652849466.134922
04:51:14.680958Z,29849.57,1652849474.680958
04:51:20.901967Z,29853.99,1652849480.901967
04:51:23.053216Z,29855.66,1652849483.053216
04:51:30.700753Z,29847.51,1652849490.700753
04:51:34.895207Z,29847.82,1652849494.895207
04:51:40.842271Z,29846.24,1652849500.842271
04:51:44.868613Z,29845.71,1652849504.868613
04:51:50.280145Z,29845.71,1652849510.280145
04:51:54.763613Z,29845.55,1652849514.763613
04:51:59.418985Z,29841.66,1652849519.418985
04:52:04.830325Z,29834.47,1652849524.830325
04:52:10.556257Z,29828.68,1652849530.556257
04:52:14.526020Z,29821.16,1652849534.52602
04:52:20.439026Z,29809.29,1652849540.439026
04:52:24.884043Z,29805.48,1652849544.884043
04:52:29.655309Z,29811.94,1652849549.655309
04:52:34.699795Z,29824.98,1652849554.699795
04:52:39.463188Z,29838.43,1652849559.463188
04:52:46.204252Z,29833.08,1652849566.204252
04:52:49.821748Z,29835.77,1652849569.821748
04:52:55.822339Z,29846.56,1652849575.822339
04:52:59.980972Z,29845.57,1652849579.980972
04:53:06.133926Z,29844.28,1652849586.133926
04:53:08.937016Z,29835,1652849588.937016
04:53:15.155672Z,29836.05,1652849595.155672
04:53:19.412986Z,29836.05,1652849599.412986
04:53:25.962969Z,29842.14,1652849605.962969
04:53:30.011100Z,29837.2,1652849610.0111
04:53:36.195481Z,29835.56,1652849616.195481
04:53:39.228875Z,29823.73,1652849619.228875
04:53:44.328777Z,29822.78,1652849624.328777
04:53:50.516728Z,29823.22,1652849630.516728
04:53:56.637190Z,29826.11,1652849636.63719
04:54:00.468165Z,29838.85,1652849640.468165
04:54:06.757525Z,29839.06,1652849646.757525
04:54:10.434951Z,29837.98,1652849650.434951
04:54:16.891313Z,29838.18,1652849656.891313
04:54:20.827690Z,29838.05,1652849660.82769
04:54:24.312976Z,29831.55,1652849664.312976
04:54:30.714619Z,29828.25,1652849670.714619
04:54:36.119688Z,29829.21,1652849676.119688
04:54:41.734196Z,29826.11,1652849681.734196
04:54:45.300164Z,29827.07,1652849685.300164
04:54:51.612157Z,29812.3,1652849691.612157
04:54:55.598965Z,29808.71,1652849695.598965
04:55:01.286429Z,29812.6,1652849701.286429
04:55:05.712660Z,29803.71,1652849705.71266
04:55:12.295090Z,29794.88,1652849712.29509
04:55:14.733779Z,29790.71,1652849714.733779
04:55:21.349026Z,29798.89,1652849721.349026
04:55:25.474643Z,29781.34,1652849725.474643
04:55:31.250870Z,29788.06,1652849731.25087
04:55:35.321333Z,29784.46,1652849735.321333
04:55:40.790787Z,29781.74,1652849740.790787
04:55:46.366835Z,29786.82,1652849746.366835
04:55:51.762593Z,29786.82,1652849751.762593
04:55:56.697084Z,29807.31,1652849756.697084
04:56:00.327838Z,29819.21,1652849760.327838
04:56:06.793204Z,29813.96,1652849766.793204
04:56:10.735771Z,29816.01,1652849770.735771
04:56:15.861915Z,29812.5,1652849775.861915
04:56:22.550962Z,29815.3,1652849782.550962
04:56:26.424997Z,29814.3,1652849786.424997
04:56:32.091197Z,29814.85,1652849792.091197
04:56:35.458969Z,29816.71,1652849795.458969
04:56:43.014112Z,29824.7,1652849803.014112
04:56:47.043776Z,29828.08,1652849807.043776
04:56:52.810266Z,29843.45,1652849812.810266
04:56:55.899808Z,29836.36,1652849815.899808
04:57:02.579627Z,29826.25,1652849822.579627
04:57:07.982822Z,29829.31,1652849827.982822
04:57:11.808213Z,29822,1652849831.808213
04:57:17.297608Z,29820.21,1652849837.297608
04:57:20.938980Z,29818.85,1652849840.93898
04:57:27.328676Z,29814,1652849847.328676
04:57:30.540493Z,29804.54,1652849850.540493
04:57:37.766804Z,29796.43,1652849857.766804
04:57:41.784912Z,29799.61,1652849861.784912
04:57:48.033373Z,29796.69,1652849868.033373
04:57:51.707347Z,29796.03,1652849871.707347
04:57:56.390088Z,29794.91,1652849876.390088
04:58:02.880628Z,29794.05,1652849882.880628
04:58:08.400888Z,29787.65,1652849888.400888
04:58:11.605773Z,29785.2,1652849891.605773
04:58:17.453871Z,29784.48,1652849897.453871
04:58:20.899398Z,29784.98,1652849900.899398
04:58:25.157075Z,29783.95,1652849905.157075
04:58:31.761747Z,29765.41,1652849911.761747
04:58:37.908675Z,29767.34,1652849917.908675
04:58:39.865230Z,29767.04,1652849919.86523
04:58:47.930628Z,29766.19,1652849927.930628
04:58:51.769372Z,29767.78,1652849931.769372
04:58:57.261235Z,29762.56,1652849937.261235
04:59:03.278459Z,29778.93,1652849943.278459
04:59:08.873074Z,29785.73,1652849948.873074
04:59:11.718740Z,29777.13,1652849951.71874
04:59:17.514305Z,29774.18,1652849957.514305
04:59:22.576672Z,29772.16,1652849962.576672
04:59:28.385640Z,29778.8,1652849968.38564
04:59:32.650909Z,29782.42,1652849972.650909
04:59:38.444122Z,29789.37,1652849978.444122
04:59:42.292383Z,29797.02,1652849982.292383
04:59:48.999573Z,29795.78,1652849988.999573
04:59:53.060097Z,29791.86,1652849993.060097
04:59:57.907803Z,29793.06,1652849997.907803
05:00:02.405303Z,29793.68,1652850002.405303
05:00:08.361736Z,29782.12,1652850008.361736
05:00:12.336280Z,29782.12,1652850012.33628
05:00:19.152116Z,29774.86,1652850019.152116
05:00:23.579408Z,29772.8,1652850023.579408
05:00:27.449369Z,29773.18,1652850027.449369
05:00:33.498855Z,29771.23,1652850033.498855
05:00:36.563837Z,29768.11,1652850036.563837
05:00:44.034578Z,29765.01,1652850044.034578
05:00:46.702029Z,29765,1652850046.702029
05:00:53.595934Z,29761.35,1652850053.595934
05:00:58.054892Z,29771.63,1652850058.054892
05:01:03.738131Z,29763,1652850063.738131
05:01:06.292478Z,29762.14,1652850066.292478
05:01:12.679895Z,29776.68,1652850072.679895
05:01:17.721957Z,29773.6,1652850077.721957
05:01:23.644020Z,29780.31,1652850083.64402
05:01:27.458006Z,29782.12,1652850087.458006
05:01:32.982965Z,29789.9,1652850092.982965
05:01:39.334875Z,29784.74,1652850099.334875
05:01:44.081988Z,29788.22,1652850104.081988
05:01:47.628388Z,29785.6,1652850107.628388
05:01:53.659883Z,29781.1,1652850113.659883
05:01:57.510376Z,29786.51,1652850117.510376
05:02:03.047266Z,29792.14,1652850123.047266
05:02:08.642998Z,29794.4,1652850128.642998
05:02:14.943357Z,29794.73,1652850134.943357
05:02:17.568235Z,29800,1652850137.568235
05:02:23.567766Z,29805.94,1652850143.567766
05:02:29.422326Z,29802.05,1652850149.422326
05:02:34.363792Z,29804.08,1652850154.363792
05:02:39.234783Z,29795.68,1652850159.234783
05:02:44.524063Z,29797.72,1652850164.524063
05:02:48.186069Z,29802.39,1652850168.186069
05:02:53.279900Z,29810.94,1652850173.2799
05:03:00.099074Z,29812.85,1652850180.099074
05:03:03.377667Z,29815.47,1652850183.377667
05:03:09.581024Z,29820.02,1652850189.581024
05:03:13.826753Z,29802.5,1652850193.826753
05:03:19.845814Z,29797.02,1652850199.845814
05:03:23.804599Z,29802.41,1652850203.804599
05:03:28.627201Z,29785.53,1652850208.627201
05:03:33.967032Z,29791.05,1652850213.967032
05:03:39.399671Z,29789.03,1652850219.399671
05:03:43.857051Z,29786.16,1652850223.857051
05:03:49.664312Z,29800,1652850229.664312
05:03:52.513405Z,29799.88,1652850232.513405
05:03:58.175517Z,29786.77,1652850238.175517
05:04:04.003610Z,29782.28,1652850244.00361
05:04:10.789141Z,29777.19,1652850250.789141
05:04:15.420118Z,29782.79,1652850255.420118
05:04:20.943519Z,29775.02,1652850260.943519
05:04:24.780769Z,29773.6,1652850264.780769
05:04:30.676596Z,29772.75,1652850270.676596
05:04:34.699828Z,29766.1,1652850274.699828
05:04:39.739708Z,29766.4,1652850279.739708
05:04:44.527140Z,29767.37,1652850284.52714
05:04:50.857177Z,29765.75,1652850290.857177
05:04:54.674187Z,29767.21,1652850294.674187
05:05:00.401809Z,29761.93,1652850300.401809
05:05:04.292163Z,29764.17,1652850304.292163
05:05:10.775878Z,29774.95,1652850310.775878
05:05:14.701907Z,29776.75,1652850314.701907
05:05:21.087239Z,29792.09,1652850321.087239
05:05:24.808629Z,29787.64,1652850324.808629
05:05:30.887013Z,29788.64,1652850330.887013
05:05:35.141206Z,29816.13,1652850335.141206
05:05:40.838032Z,29812.66,1652850340.838032
05:05:44.901505Z,29817.26,1652850344.901505
05:05:50.713883Z,29810.87,1652850350.713883
05:05:55.659934Z,29820.05,1652850355.659934
05:06:00.165915Z,29820.95,1652850360.165915
05:06:05.347479Z,29816.88,1652850365.347479
05:06:09.723422Z,29817.66,1652850369.723422
05:06:15.477118Z,29818.91,1652850375.477118
05:06:19.083009Z,29821.84,1652850379.083009
05:06:25.135994Z,29817.8,1652850385.135994
05:06:29.687111Z,29821.78,1652850389.687111
05:06:35.983Z,29823.63,1652850395.000983
05:06:41.668196Z,29824.17,1652850401.668196
05:06:46.641228Z,29823.64,1652850406.641228
05:06:51.342257Z,29829.75,1652850411.342257
05:06:56.170788Z,29837.62,1652850416.170788
05:07:00.777828Z,29827.2,1652850420.777828
05:07:05.868857Z,29827.56,1652850425.868857
05:07:10.742322Z,29823.73,1652850430.742322
05:07:16.857268Z,29826.85,1652850436.857268
05:07:20.573841Z,29827.41,1652850440.573841
05:07:24.860947Z,29834.9,1652850444.860947
05:07:31.226878Z,29830.64,1652850451.226878
05:07:35.788386Z,29839.41,1652850455.788386
05:07:42.361329Z,29845.44,1652850462.361329
05:07:46.063220Z,29839.11,1652850466.06322
05:07:52.108882Z,29845.62,1652850472.108882
05:07:55.865283Z,29846.04,1652850475.865283
05:08:00.442114Z,29855.03,1652850480.442114
05:08:03.469450Z,29857.82,1652850483.46945
05:08:10.994442Z,29849.2,1652850490.994442
05:08:15.905658Z,29876.82,1652850495.905658
05:08:22.171800Z,29874.48,1652850502.1718
05:08:24.653992Z,29876.9,1652850504.653992
05:08:32.051293Z,29891.62,1652850512.051293
05:08:35.939592Z,29897.72,1652850515.939592
05:08:41.337145Z,29896.98,1652850521.337145
05:08:45.684008Z,29895.26,1652850525.684008
05:08:52.200451Z,29899.99,1652850532.200451
05:08:56.544058Z,29899.99,1652850536.544058
05:09:01.912803Z,29897.5,1652850541.912803
05:09:07.831731Z,29934,1652850547.831731
05:09:11.220980Z,29937.73,1652850551.22098
05:09:17.663055Z,29928.13,1652850557.663055
05:09:21.687623Z,29939.13,1652850561.687623
05:09:27.810399Z,29926.4,1652850567.810399
05:09:31.558564Z,29925.72,1652850571.558564
05:09:36.891748Z,29926.73,1652850576.891748
05:09:42.748050Z,29932.55,1652850582.74805
05:09:46.287665Z,29934.72,1652850586.287665
05:09:52.869929Z,29936.56,1652850592.869929
05:09:57.022967Z,29951.34,1652850597.022967
05:10:02.944330Z,29950.33,1652850602.94433
05:10:06.682683Z,29949.72,1652850606.682683
05:10:12.753988Z,29929.93,1652850612.753988
05:10:16.519023Z,29939.23,1652850616.519023
05:10:22.563140Z,29935.46,1652850622.56314
05:10:26.382036Z,29931.49,1652850626.382036
05:10:32.671973Z,29927.01,1652850632.671973
05:10:35.870599Z,29926.54,1652850635.870599
05:10:41.187743Z,29923.71,1652850641.187743
05:10:47.723096Z,29938.28,1652850647.723096
05:10:51.844499Z,29955.05,1652850651.844499
05:10:56.796045Z,29952.45,1652850656.796045
05:11:03.063745Z,29929.58,1652850663.063745
05:11:07.036355Z,29943.79,1652850667.036355
05:11:11.154958Z,29946.17,1652850671.154958
05:11:14.411512Z,29955.49,1652850674.411512
05:11:23.153433Z,29945.27,1652850683.153433
05:11:28.403255Z,29943.7,1652850688.403255
05:11:33.247810Z,29940.52,1652850693.24781
05:11:38.600436Z,29934.72,1652850698.600436
05:11:42.483900Z,29930.05,1652850702.4839
05:11:48.774591Z,29923.4,1652850708.774591
05:11:52.983786Z,29923.26,1652850712.983786
05:11:58.610141Z,29921.42,1652850718.610141
05:12:02.636718Z,29923.02,1652850722.636718
05:12:07.157556Z,29913,1652850727.157556
05:12:11.992408Z,29916.43,1652850731.992408
05:12:18.852240Z,29913.55,1652850738.85224
05:12:22.468039Z,29936.73,1652850742.468039
05:12:26.643903Z,29917.99,1652850746.643903
05:12:32.438499Z,29910.85,1652850752.438499
05:12:38.673894Z,29911.75,1652850758.673894
05:12:42.332374Z,29911.57,1652850762.332374
05:12:49.341135Z,29920.79,1652850769.341135
05:12:52.746600Z,29914.06,1652850772.7466
05:12:58.181085Z,29911.31,1652850778.181085
05:13:02.458788Z,29911.73,1652850782.458788
05:13:08.630445Z,29910.42,1652850788.630445
05:13:12.709249Z,29910.89,1652850792.709249
05:13:18.531968Z,29897.5,1652850798.531968
05:13:22.979803Z,29901.52,1652850802.979803
05:13:28.280998Z,29898.18,1652850808.280998
05:13:32.117690Z,29897.5,1652850812.11769
05:13:38.720453Z,29897.5,1652850818.720453
05:13:42.973932Z,29905.77,1652850822.973932
05:13:48.808716Z,29905.88,1652850828.808716
05:13:52.621191Z,29905.86,1652850832.621191
05:13:57.521608Z,29925.15,1652850837.521608
05:14:04.840425Z,29916.49,1652850844.840425
05:14:09.226314Z,29913.83,1652850849.226314
05:14:13.596234Z,29903.1,1652850853.596234
05:14:18.822904Z,29893.89,1652850858.822904
05:14:24.788247Z,29895.79,1652850864.788247
05:14:28.853366Z,29896.01,1652850868.853366
05:14:34.003979Z,29893.9,1652850874.003979
05:14:38.349881Z,29895.82,1652850878.349881
05:14:44.768647Z,29892.78,1652850884.768647
05:14:48.653303Z,29890.52,1652850888.653303
05:14:54.876106Z,29890.87,1652850894.876106
05:14:58.629468Z,29890.31,1652850898.629468
05:15:04.833550Z,29897.45,1652850904.83355
05:15:06.857273Z,29892.46,1652850906.857273
05:15:14.603200Z,29899.8,1652850914.6032
05:15:19.795608Z,29901.27,1652850919.795608
05:15:23.931863Z,29915.49,1652850923.931863
05:15:29.576232Z,29908.65,1652850929.576232
05:15:34.365646Z,29908.63,1652850934.365646
05:15:39.662689Z,29911.34,1652850939.662689
05:15:44.339338Z,29921.25,1652850944.339338
05:15:49.913299Z,29922.59,1652850949.913299
05:15:53.616468Z,29927.62,1652850953.616468
05:15:58.031491Z,29930.69,1652850958.031491
05:16:04.090615Z,29927.65,1652850964.090615
05:16:09.913982Z,29926.93,1652850969.913982
05:16:13.598529Z,29929.07,1652850973.598529
05:16:19.245416Z,29934.89,1652850979.245416
05:16:24.209240Z,29928.97,1652850984.20924
05:16:29.894216Z,29920.82,1652850989.894216
05:16:33.736693Z,29925.26,1652850993.736693
05:16:39.402089Z,29920.78,1652850999.402089
05:16:43.221075Z,29917.5,1652851003.221075
05:16:50.127217Z,29921.49,1652851010.127217
05:16:54.195083Z,29924.12,1652851014.195083
05:17:00.130175Z,29925.84,1652851020.130175
05:17:04.616255Z,29923.8,1652851024.616255
05:17:09.370595Z,29932.77,1652851029.370595
05:17:15.310769Z,29936.14,1652851035.310769
05:17:19.844640Z,29935.75,1652851039.84464
05:17:25.159752Z,29940.97,1652851045.159752
05:17:30.057222Z,29940.49,1652851050.057222
05:17:36.109012Z,29939.7,1652851056.109012
05:17:39.516503Z,29932.98,1652851059.516503
05:17:46.099491Z,29933.65,1652851066.099491
05:17:49.569379Z,29941.09,1652851069.569379
05:17:56.304231Z,29942.09,1652851076.304231
05:17:58.349075Z,29943.76,1652851078.349075
05:18:05.837574Z,29942.25,1652851085.837574
05:18:08.309109Z,29936.1,1652851088.309109
05:18:15.576051Z,29953.19,1652851095.576051
05:18:19.252511Z,29956.84,1652851099.252511
05:18:26.224127Z,29971.81,1652851106.224127
05:18:30.035591Z,29977.91,1652851110.035591
05:18:35.801100Z,29979.64,1652851115.8011
05:18:38.706853Z,29974,1652851118.706853
05:18:44.982115Z,29979.78,1652851124.982115
05:18:49.312970Z,29981.24,1652851129.31297
05:18:56.277217Z,29982.1,1652851136.277217
05:18:59.766439Z,29980.75,1652851139.766439
05:19:03.791738Z,29983.4,1652851143.791738
05:19:10.817109Z,29976.01,1652851150.817109
05:19:13.952486Z,29979.9,1652851153.952486
05:19:20.363324Z,29995.85,1652851160.363324
05:19:26.855936Z,29985.81,1652851166.855936
05:19:30.632359Z,29976.06,1652851170.632359
05:19:35.898526Z,29969.34,1652851175.898526
05:19:40.809319Z,29958.23,1652851180.809319
05:19:46.973358Z,29962.4,1652851186.973358
05:19:50.539859Z,29965.72,1652851190.539859
05:19:56.467480Z,29957.81,1652851196.46748
05:20:01.031652Z,29953.28,1652851201.031652
05:20:06.904245Z,29961.26,1652851206.904245
05:20:10.775997Z,29956,1652851210.775997
05:20:17.271563Z,29965.47,1652851217.271563
05:20:20.642912Z,29970.71,1652851220.642912
05:20:26.542228Z,29965.57,1652851226.542228
05:20:30.460477Z,29969.86,1652851230.460477
05:20:37.031212Z,29969.47,1652851237.031212
05:20:40.727147Z,29971.97,1652851240.727147
05:20:47.311135Z,29969.49,1652851247.311135
05:20:50.934728Z,29971.49,1652851250.934728
05:20:57.224440Z,29971.37,1652851257.22444
05:21:00.567282Z,29976.5,1652851260.567282
05:21:06.903047Z,29968.55,1652851266.903047
05:21:09.936662Z,29971.43,1652851269.936662
05:21:16.350781Z,29976.94,1652851276.350781
05:21:20.474489Z,29975,1652851280.474489
05:21:26.961061Z,29973.03,1652851286.961061
05:21:30.695525Z,29970.33,1652851290.695525
05:21:37.173846Z,29970.29,1652851297.173846
05:21:42.833446Z,29958.6,1652851302.833446
05:21:46.825375Z,29958.13,1652851306.825375
05:21:51.987006Z,29959.67,1652851311.987006
05:21:54.403680Z,29958.35,1652851314.40368
05:22:02.994614Z,29970.17,1652851322.994614
05:22:06.354913Z,29975.91,1652851326.354913
05:22:12.977912Z,29974.21,1652851332.977912
05:22:17.856434Z,29972.5,1652851337.856434
05:22:21.433600Z,29972.5,1652851341.4336
05:22:27.528296Z,29972.5,1652851347.528296
05:22:31.535539Z,29967.66,1652851351.535539
05:22:38.307321Z,29952.2,1652851358.307321
05:22:42.129028Z,29951.37,1652851362.129028
05:22:47.608502Z,29951.2,1652851367.608502
05:22:52.116796Z,29946.6,1652851372.116796
05:22:57.612742Z,29941.94,1652851377.612742
05:23:01.100833Z,29942.88,1652851381.100833
05:23:07.658841Z,29960.35,1652851387.658841
05:23:11.378478Z,29968.69,1652851391.378478
05:23:17.885091Z,29965.19,1652851397.885091
05:23:22.692764Z,29960.14,1652851402.692764
05:23:25.241379Z,29967.91,1652851405.241379
05:23:31.478349Z,29975.66,1652851411.478349
05:23:38.353440Z,29976.52,1652851418.35344
05:23:41.697556Z,29976.6,1652851421.697556
05:23:47.957222Z,29980.74,1652851427.957222
05:23:52.122817Z,29987.15,1652851432.122817
05:23:57.003522Z,29990.64,1652851437.003522
05:24:02.596243Z,29982.06,1652851442.596243
05:24:08.853893Z,29969.85,1652851448.853893
05:24:13.529224Z,29982.95,1652851453.529224
05:24:16.583231Z,29979.94,1652851456.583231
05:24:23.770382Z,29983.08,1652851463.770382
05:24:28.144645Z,29969.63,1652851468.144645
05:24:33.236378Z,29965.16,1652851473.236378
05:24:38.587308Z,29954.23,1652851478.587308
05:24:42.556468Z,29953.39,1652851482.556468
05:24:48.371943Z,29951.43,1652851488.371943
05:24:52.963945Z,29955.55,1652851492.963945
05:24:58.394851Z,29950.4,1652851498.394851
05:25:02.348723Z,29945.11,1652851502.348723
05:25:08.522716Z,29939.81,1652851508.522716
05:25:12.630748Z,29938.48,1652851512.630748
05:25:18.811236Z,29943.93,1652851518.811236
05:25:21.695470Z,29950.21,1652851521.69547
05:25:27.261297Z,29955.19,1652851527.261297
05:25:32.606210Z,29954.94,1652851532.60621
05:25:37.967931Z,29953.77,1652851537.967931
05:25:42.826035Z,29952.49,1652851542.826035
05:25:48.658105Z,29944.74,1652851548.658105
05:25:52.651640Z,29954.38,1652851552.65164
05:25:58.648913Z,29946.77,1652851558.648913
05:26:02.861131Z,29948.76,1652851562.861131
05:26:07.983978Z,29938.24,1652851567.983978
05:26:12.713993Z,29932.61,1652851572.713993
05:26:18.520093Z,29934.82,1652851578.520093
05:26:22.928176Z,29933.17,1652851582.928176
05:26:28.585769Z,29927.44,1652851588.585769
05:26:31.298709Z,29927.86,1652851591.298709
05:26:38.499500Z,29919.45,1652851598.4995
05:26:42.678816Z,29930.54,1652851602.678816
05:26:47.831356Z,29925.34,1652851607.831356
05:26:54.849647Z,29926.07,1652851614.849647
05:26:57.967620Z,29929.02,1652851617.96762
05:27:04.432064Z,29939.78,1652851624.432064
05:27:08.375525Z,29941.81,1652851628.375525
05:27:14.640144Z,29937.39,1652851634.640144
05:27:18.873616Z,29941.26,1652851638.873616
05:27:24.539680Z,29941.61,1652851644.53968
05:27:28.696860Z,29941.81,1652851648.69686
05:27:34.810087Z,29948.67,1652851654.810087
05:27:36.971600Z,29946.78,1652851656.9716
05:27:43.268383Z,29945.74,1652851663.268383
05:27:49.877732Z,29946.6,1652851669.877732
05:27:51.955287Z,29946.25,1652851671.955287
05:27:59.069945Z,29943.61,1652851679.069945
05:28:04.103157Z,29947.32,1652851684.103157
05:28:09.032271Z,29947.38,1652851689.032271
05:28:13.694242Z,29954.56,1652851693.694242
05:28:18.086377Z,29954.11,1652851698.086377
05:28:22.868275Z,29951.89,1652851702.868275
05:28:29.680526Z,29935.49,1652851709.680526
05:28:33.381964Z,29935.72,1652851713.381964
05:28:38.258935Z,29938.22,1652851718.258935
05:28:44.179109Z,29939.43,1652851724.179109
05:28:50.005547Z,29953.79,1652851730.005547
05:28:53.485621Z,29960.8,1652851733.485621
05:28:59.902527Z,29957.41,1652851739.902527
05:29:03.947337Z,29957.13,1652851743.947337
05:29:09.474315Z,29927.66,1652851749.474315
05:29:13.049731Z,29916.01,1652851753.049731
05:29:18.707642Z,29918.14,1652851758.707642
05:29:25.382858Z,29921.45,1652851765.382858
05:29:29.216946Z,29926.58,1652851769.216946
05:29:34.514976Z,29926.59,1652851774.514976
05:29:39.394782Z,29926.43,1652851779.394782
05:29:43.745619Z,29922.63,1652851783.745619
05:29:50.101299Z,29918.11,1652851790.101299
05:29:55.890658Z,29930.99,1652851795.890658
05:29:58.700918Z,29931.55,1652851798.700918
05:30:06.015527Z,29945.93,1652851806.015527
05:30:08.691566Z,29933.33,1652851808.691566
05:30:15.441829Z,29944.28,1652851815.441829
05:30:19.916632Z,29943.62,1652851819.916632
05:30:24.662132Z,29948.31,1652851824.662132
05:30:29.451170Z,29951.86,1652851829.45117
05:30:35.843381Z,29956.42,1652851835.843381
05:30:39.824701Z,29956.46,1652851839.824701
05:30:45.663270Z,29959.32,1652851845.66327
05:30:49.100660Z,29958.3,1652851849.10066
05:30:54.123654Z,29959.46,1652851854.123654
05:30:59.691980Z,29968.46,1652851859.69198
05:31:06.580216Z,29964.92,1652851866.580216
05:31:10.357359Z,29967.09,1652851870.357359
05:31:14.222074Z,29965.8,1652851874.222074
05:31:20.257923Z,29967.85,1652851880.257923
05:31:24.701970Z,29967.49,1652851884.70197
05:31:30.819551Z,29967.2,1652851890.819551
05:31:34.703630Z,29980.98,1652851894.70363
05:31:38.536022Z,29979.07,1652851898.536022
05:31:43.891552Z,29988.29,1652851903.891552
05:31:50.454026Z,29996.29,1652851910.454026
05:31:55.573367Z,29996.46,1652851915.573367
05:31:59.295025Z,29997.27,1652851919.295025
05:32:05.532762Z,29983.4,1652851925.532762
05:32:10.254604Z,29992.52,1652851930.254604
05:32:15.587401Z,29997.68,1652851935.587401
05:32:22.017393Z,29987.92,1652851942.017393
05:32:25.496294Z,29985.68,1652851945.496294
05:32:32.160376Z,29985.86,1652851952.160376
05:32:36.306783Z,29994.88,1652851956.306783
05:32:40.370735Z,29992.33,1652851960.370735
05:32:44.053415Z,29990.5,1652851964.053415
05:32:51.865369Z,29987.08,1652851971.865369
05:32:55.487074Z,29988.63,1652851975.487074
05:33:01.686806Z,29980.8,1652851981.686806
05:33:06.027668Z,29976.96,1652851986.027668
05:33:11.478329Z,29969.26,1652851991.478329
05:33:15.858965Z,29975.28,1652851995.858965
05:33:21.612775Z,29991.26,1652852001.612775
05:33:25.104744Z,29977.68,1652852005.104744
05:33:29.801781Z,29983.56,1652852009.801781
05:33:35.161075Z,29983.16,1652852015.161075
05:33:42.112193Z,29979.81,1652852022.112193
05:33:46.383773Z,29976.63,1652852026.383773
05:33:50.849176Z,29975.04,1652852030.849176
05:33:56.042321Z,29982.72,1652852036.042321
05:34:00.006327Z,29982.37,1652852040.006327
05:34:07.048025Z,29970.01,1652852047.048025
05:34:11.284039Z,29982.23,1652852051.284039
05:34:16.304250Z,29982.28,1652852056.30425
05:34:22.693466Z,29993.87,1652852062.693466
05:34:27.125315Z,29991.84,1652852067.125315
05:34:32.217036Z,29990.77,1652852072.217036
05:34:36.538804Z,29991.74,1652852076.538804
05:34:42.312776Z,29998.5,1652852082.312776
05:34:45.493042Z,29991.81,1652852085.493042
05:34:52.690725Z,29984.89,1652852092.690725
05:34:58.017475Z,29991.74,1652852098.017475
05:35:01.414011Z,29987.3,1652852101.414011
05:35:07.256006Z,29991.01,1652852107.256006
05:35:11.716702Z,29987.66,1652852111.716702
05:35:17.640078Z,29990.26,1652852117.640078
05:35:21.734706Z,29992.26,1652852121.734706
05:35:27.286310Z,29991.93,1652852127.28631
05:35:30.755212Z,29990.03,1652852130.755212
05:35:38.285531Z,29994.37,1652852138.285531
05:35:40.868896Z,29999.76,1652852140.868896
05:35:48.375233Z,29999.07,1652852148.375233
05:35:51.882016Z,29993,1652852151.882016
05:35:54.150179Z,29992.97,1652852154.150179
05:36:01.971148Z,29998.64,1652852161.971148
05:36:08.118178Z,29999.14,1652852168.118178
05:36:10.905875Z,29991.44,1652852170.905875
